name,date_of_birth,place_of_birth,team,season_start_year,season_end_year,competition,competitionNation,Foreign,Colony,Language,latitude,longitude
1,10/8/50,Belgium,espanyol-barcelona,1982,1983,La liga,Spain,foreign,Germany,Dutch/French,50.503887,4.469936
1,20/7/56,Cameroon,espanyol-barcelona,1982,1983,La liga,Spain,foreign,Germany,English/French,7.369722,12.354722
1,6/11/54,Austria,valencia-cf,1982,1983,La liga,Spain,foreign,Germany,German,47.516231,14.550072
1,8/2/52,Algeria,paris-saint-germain,1982,1983,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,7/8/52,Netherlands,paris-saint-germain,1982,1983,Ligue 1,France,foreign,Germany,Dutch/English,52.132633,5.291266
1,25/6/59,Senegal,paris-saint-germain,1982,1983,Ligue 1,France,foreign,France,French,14.497401,-14.452362
1,21/8/52,Chad,paris-saint-germain,1982,1983,Ligue 1,France,foreign,France,Arabic,15.454166,18.732207
1,20/7/51,Senegal,paris-saint-germain,1982,1983,Ligue 1,France,foreign,France,French,14.497401,-14.452362
1,12/1/60,Congo,olympique-marseille,1982,1983,Ligue 1,France,foreign,France,French,-0.228021,15.827659
1,12/4/54,Algeria,lille-osc,1982,1983,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,1/2/48,Hungary,toulouse-fc,1982,1983,Ligue 1,France,foreign,Other Countries,Hungarian,47.162494,19.503304
1,23/2/52,Hungary,toulouse-fc,1982,1983,Ligue 1,France,foreign,Other Countries,Hungarian,47.162494,19.503304
1,17/4/64,Croatia,dijon-fco,1982,1983,Ligue 1,France,foreign,Other Countries,Croatian,45.1,15.2
1,17/1/56,Algeria,montpellier-hsc,1982,1983,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,31/10/51,Hungary,montpellier-hsc,1982,1983,Ligue 1,France,foreign,Other Countries,Hungarian,47.162494,19.503304
1,3/1/65,Cameroon,olympique-lyon,1982,1983,Ligue 1,France,foreign,Germany,English/French,7.369722,12.354722
1,1/6/50,Belgium,nimes-olympique,1982,1983,Ligue 1,France,foreign,Germany,Dutch/French,50.503887,4.469936
1,20/9/53,Algeria,stade-rennes,1982,1983,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,26/2/61,Cameroon,stade-rennes,1982,1983,Ligue 1,France,foreign,Germany,English/French,7.369722,12.354722
1,21/9/50,Netherlands,stade-rennes,1982,1983,Ligue 1,France,foreign,Germany,Dutch/English,52.132633,5.291266
1,11/2/53,Israel,stade-rennes,1982,1983,Ligue 1,France,foreign,United Kingdom,Hebrew,31.046051,34.851612
1,26/12/60,Netherlands,ogc-nice,1982,1983,Ligue 1,France,foreign,Germany,Dutch/English,52.132633,5.291266
1,26/10/50,Poland,angers-sco,1982,1983,Ligue 1,France,foreign,Germany,Polish,51.919438,19.145136
1,25/11/51,Netherlands,as-saint-etienne,1982,1983,Ligue 1,France,foreign,Germany,Dutch/English,52.132633,5.291266
1,1/12/57,Algeria,as-monaco,1982,1983,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,2/9/49,Poland,amiens-sc,1982,1983,Ligue 1,France,foreign,Germany,Polish,51.919438,19.145136
1,23/2/57,Algeria,amiens-sc,1982,1983,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,15/7/50,Poland,amiens-sc,1982,1983,Ligue 1,France,foreign,Germany,Polish,51.919438,19.145136
1,5/5/54,Senegal,ea-guingamp,1982,1983,Ligue 1,France,foreign,France,French,14.497401,-14.452362
1,7/5/57,Netherlands,ea-guingamp,1982,1983,Ligue 1,France,foreign,Germany,Dutch/English,52.132633,5.291266
1,4/12/53,Belgium,bayern-muenchen,1982,1983,Bundesliga,Germany,foreign,Germany,Dutch/French,50.503887,4.469936
1,25/9/59,Norway,bor-moenchengladbach,1982,1983,Bundesliga,Germany,foreign,Other Countries,Norwegian,60.472024,8.468946
1,26/6/58,Poland,fortuna-duesseldorf,1982,1983,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,28/7/58,Iceland,fortuna-duesseldorf,1982,1983,Bundesliga,Germany,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,3/3/57,Iceland,fortuna-duesseldorf,1982,1983,Bundesliga,Germany,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,3/2/55,Austria,eintracht-frankfurt,1982,1983,Bundesliga,Germany,foreign,Germany,German,47.516231,14.550072
1,22/5/53,South Korea,eintracht-frankfurt,1982,1983,Bundesliga,Germany,foreign,Other Countries,Korean,35.907757,127.766922
1,17/5/29,Croatia,eintracht-frankfurt,1982,1983,Bundesliga,Germany,foreign,Other Countries,Croatian,45.1,15.2
1,29/3/54,Poland,hannover-96,1982,1983,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,14/2/56,Austria,1-fc-nuernberg,1982,1983,Bundesliga,Germany,foreign,Germany,German,47.516231,14.550072
1,20/9/59,Poland,sc-freiburg,1982,1983,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,8/7/54,Hungary,sc-freiburg,1982,1983,Bundesliga,Germany,foreign,Other Countries,Hungarian,47.162494,19.503304
1,8/5/55,Iceland,vfb-stuttgart,1982,1983,Bundesliga,Germany,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,2/12/60,Poland,fc-schalke-04,1982,1983,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,9/6/56,Poland,bayer-leverkusen,1982,1983,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,31/5/54,Norway,bayer-leverkusen,1982,1983,Bundesliga,Germany,foreign,Other Countries,Norwegian,60.472024,8.468946
1,3/3/56,Poland,juventus,1982,1983,Serie A,Italy,foreign,Germany,Polish,51.919438,19.145136
1,24/3/49,Netherlands,ssc-napoli,1982,1983,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,13/2/56,Ireland,sampdoria,1982,1983,Serie A,Italy,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,18/8/54,Netherlands,genoa-cfc,1982,1983,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,22/7/53,Belgium,genoa-cfc,1982,1983,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,8/8/55,Austria,as-roma,1982,1983,Serie A,Italy,foreign,Germany,German,47.516231,14.550072
1,18/9/56,Netherlands,torino-fc,1982,1983,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,23/3/53,Croatia,udinese-calcio,1982,1983,Serie A,Italy,foreign,Other Countries,Croatian,45.1,15.2
1,6/10/57,Zimbabwe,liverpool-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Chewa/Chibarwe/Kalanga/Khoisan/Nambya/Ndau/Ndebele/Shangani/Shona/Sotho/Tonga/Tswana/Vendo/Xhosa,-19.015438,29.154857
1,29/7/63,Ireland,liverpool-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,2/6/57,Ireland,liverpool-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,25/9/61,Ireland,liverpool-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,18/2/59,Netherlands,watford-fc,1982,1983,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,11/12/58,Ireland,tottenham-hotspur,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,12/7/56,Ireland,tottenham-hotspur,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,11/11/58,Ireland,arsenal-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,6/8/63,Ireland,arsenal-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,2/5/58,Ireland,arsenal-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,4/12/59,Ireland,manchester-united,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,29/4/56,Ireland,manchester-united,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,2/8/57,Ireland,manchester-united,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,2/6/51,Netherlands,manchester-united,1982,1983,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,10/7/56,Ireland,manchester-united,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,8/11/60,Ireland,wolverhampton-wanderers,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,21/10/59,Ireland,everton-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,30/4/54,Ireland,leicester-city,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,23/9/59,Ireland,crystal-palace,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,30/5/62,Nigeria,southampton-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English,9.081999,8.675277
1,21/9/56,Ireland,brighton-hove-albion,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,2/4/63,Ireland,brighton-hove-albion,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,9/11/63,Ireland,brighton-hove-albion,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,12/7/58,Ireland,brighton-hove-albion,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,4/10/55,Ireland,brighton-hove-albion,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,20/5/56,Ireland,fulham-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,9/1/62,Ireland,fulham-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,1/7/57,Ireland,fulham-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,1/12/54,Belgium,west-ham-united,1982,1983,premier League,United Kingdom,foreign,Germany,Dutch/French,50.503887,4.469936
1,7/11/59,Ireland,newcastle-united,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,9/7/51,Ireland,newcastle-united,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,27/2/58,Ireland,burnley-fc,1982,1983,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,10/8/50,Belgium,espanyol-barcelona,1981,1982,La liga,Spain,foreign,Germany,Dutch/French,50.503887,4.469936
1,6/11/54,Austria,valencia-cf,1981,1982,La liga,Spain,foreign,Germany,German,47.516231,14.550072
1,8/2/52,Algeria,paris-saint-germain,1981,1982,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,25/6/59,Senegal,paris-saint-germain,1981,1982,Ligue 1,France,foreign,France,French,14.497401,-14.452362
1,21/8/52,Chad,paris-saint-germain,1981,1982,Ligue 1,France,foreign,France,Arabic,15.454166,18.732207
1,20/7/51,Senegal,paris-saint-germain,1981,1982,Ligue 1,France,foreign,France,French,14.497401,-14.452362
1,23/3/53,Croatia,paris-saint-germain,1981,1982,Ligue 1,France,foreign,Other Countries,Croatian,45.1,15.2
1,1/2/48,Hungary,toulouse-fc,1981,1982,Ligue 1,France,foreign,Other Countries,Hungarian,47.162494,19.503304
1,13/1/55,Morocco,toulouse-fc,1981,1982,Ligue 1,France,foreign,France,Arabic,31.791702,-7.09262
1,17/1/56,Algeria,montpellier-hsc,1981,1982,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,11/10/19,Algeria,montpellier-hsc,1981,1982,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,21/1/52,Algeria,nimes-olympique,1981,1982,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,20/9/53,Algeria,stade-rennes,1981,1982,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,21/9/50,Netherlands,stade-rennes,1981,1982,Ligue 1,France,foreign,Germany,Dutch/English,52.132633,5.291266
1,13/7/47,Congo,stade-rennes,1981,1982,Ligue 1,France,foreign,France,French,-0.228021,15.827659
1,27/7/43,Algeria,stade-rennes,1981,1982,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,16/4/55,Algeria,stade-reims,1981,1982,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,24/2/48,Poland,angers-sco,1981,1982,Ligue 1,France,foreign,Germany,Polish,51.919438,19.145136
1,26/10/50,Poland,angers-sco,1981,1982,Ligue 1,France,foreign,Germany,Polish,51.919438,19.145136
1,25/11/51,Netherlands,as-saint-etienne,1981,1982,Ligue 1,France,foreign,Germany,Dutch/English,52.132633,5.291266
1,1/12/57,Algeria,as-monaco,1981,1982,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,11/2/53,Israel,rc-strasbourg,1981,1982,Ligue 1,France,foreign,United Kingdom,Hebrew,31.046051,34.851612
1,12/4/54,Algeria,girondins-bordeaux,1981,1982,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,7/5/57,Netherlands,ea-guingamp,1981,1982,Ligue 1,France,foreign,Germany,Dutch/English,52.132633,5.291266
1,8/5/55,Iceland,bayern-muenchen,1981,1982,Bundesliga,Germany,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,21/10/32,Hungary,bayern-muenchen,1981,1982,Bundesliga,Germany,foreign,Other Countries,Hungarian,47.162494,19.503304
1,27/8/56,Iceland,borussia-dortmund,1981,1982,Bundesliga,Germany,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,17/5/29,Croatia,borussia-dortmund,1981,1982,Bundesliga,Germany,foreign,Other Countries,Croatian,45.1,15.2
1,18/7/61,Finland,werder-bremen,1981,1982,Bundesliga,Germany,foreign,Other Countries,Finnish,61.92411,25.748151
1,22/3/60,Poland,fortuna-duesseldorf,1981,1982,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,28/7/58,Iceland,fortuna-duesseldorf,1981,1982,Bundesliga,Germany,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,3/3/57,Iceland,fortuna-duesseldorf,1981,1982,Bundesliga,Germany,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,3/2/55,Austria,eintracht-frankfurt,1981,1982,Bundesliga,Germany,foreign,Germany,German,47.516231,14.550072
1,22/5/53,South Korea,eintracht-frankfurt,1981,1982,Bundesliga,Germany,foreign,Other Countries,Korean,35.907757,127.766922
1,3/9/50,Iceland,hannover-96,1981,1982,Bundesliga,Germany,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,14/2/56,Austria,1-fc-nuernberg,1981,1982,Bundesliga,Germany,foreign,Germany,German,47.516231,14.550072
1,20/9/59,Poland,sc-freiburg,1981,1982,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,8/7/54,Hungary,sc-freiburg,1981,1982,Bundesliga,Germany,foreign,Other Countries,Hungarian,47.162494,19.503304
1,31/5/54,Norway,bayer-leverkusen,1981,1982,Bundesliga,Germany,foreign,Other Countries,Norwegian,60.472024,8.468946
1,13/2/56,Ireland,juventus,1981,1982,Serie A,Italy,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,24/3/49,Netherlands,ssc-napoli,1981,1982,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,22/7/53,Belgium,genoa-cfc,1981,1982,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,18/9/56,Netherlands,torino-fc,1981,1982,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,8/8/55,Austria,inter,1981,1982,Serie A,Italy,foreign,Germany,German,47.516231,14.550072
1,20/6/48,South Africa,chelsea-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English,-30.559482,22.937506
1,6/10/57,Zimbabwe,liverpool-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Chewa/Chibarwe/Kalanga/Khoisan/Nambya/Ndau/Ndebele/Shangani/Shona/Sotho/Tonga/Tswana/Vendo/Xhosa,-19.015438,29.154857
1,2/6/57,Ireland,liverpool-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,21/10/59,Ireland,liverpool-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,25/9/61,Ireland,liverpool-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,23/9/53,Norway,manchester-city,1981,1982,premier League,United Kingdom,foreign,Other Countries,Norwegian,60.472024,8.468946
1,18/2/59,Netherlands,watford-fc,1981,1982,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,11/12/58,Ireland,tottenham-hotspur,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,12/7/56,Ireland,tottenham-hotspur,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,11/11/58,Ireland,arsenal-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,6/8/63,Ireland,arsenal-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,2/5/58,Ireland,arsenal-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,4/1/51,Ireland,manchester-united,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,29/4/56,Ireland,manchester-united,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,2/8/57,Ireland,manchester-united,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,10/7/56,Ireland,manchester-united,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,26/11/50,Ireland,wolverhampton-wanderers,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,8/11/60,Ireland,wolverhampton-wanderers,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,31/8/63,Ireland,wolverhampton-wanderers,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,20/6/56,Ireland,everton-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,23/9/59,Ireland,crystal-palace,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,17/5/51,Croatia,southampton-fc,1981,1982,premier League,United Kingdom,foreign,Other Countries,Croatian,45.1,15.2
1,30/5/62,Nigeria,southampton-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English,9.081999,8.675277
1,21/9/56,Ireland,brighton-hove-albion,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,12/7/58,Ireland,brighton-hove-albion,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,4/10/55,Ireland,brighton-hove-albion,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,20/5/56,Ireland,fulham-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,1/7/57,Ireland,fulham-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,9/1/62,Ireland,west-ham-united,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,1/12/54,Belgium,west-ham-united,1981,1982,premier League,United Kingdom,foreign,Germany,Dutch/French,50.503887,4.469936
1,30/8/52,Ireland,cardiff-city,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,9/4/61,Ireland,huddersfield-town,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,9/7/51,Ireland,newcastle-united,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,19/6/54,Ireland,burnley-fc,1981,1982,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,25/4/47,Netherlands,levante-ud,1980,1981,La liga,Spain,foreign,Germany,Dutch/English,52.132633,5.291266
1,8/2/52,Algeria,paris-saint-germain,1980,1981,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,21/8/52,Chad,paris-saint-germain,1980,1981,Ligue 1,France,foreign,France,Arabic,15.454166,18.732207
1,20/7/51,Senegal,paris-saint-germain,1980,1981,Ligue 1,France,foreign,France,French,14.497401,-14.452362
1,23/2/57,Algeria,olympique-marseille,1980,1981,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,15/11/54,Armenia,olympique-marseille,1980,1981,Ligue 1,France,foreign,Other Countries,Armenian,40.069099,45.038189
1,25/6/59,Senegal,olympique-marseille,1980,1981,Ligue 1,France,foreign,France,French,14.497401,-14.452362
1,13/1/55,Morocco,lille-osc,1980,1981,Ligue 1,France,foreign,France,Arabic,31.791702,-7.09262
1,5/7/51,Belgium,toulouse-fc,1980,1981,Ligue 1,France,foreign,Germany,Dutch/French,50.503887,4.469936
1,13/9/49,Hungary,toulouse-fc,1980,1981,Ligue 1,France,foreign,Other Countries,Hungarian,47.162494,19.503304
1,11/10/19,Algeria,montpellier-hsc,1980,1981,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,5/3/58,Algeria,olympique-lyon,1980,1981,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,21/1/52,Algeria,nimes-olympique,1980,1981,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,15/9/52,Morocco,stade-rennes,1980,1981,Ligue 1,France,foreign,France,Arabic,31.791702,-7.09262
1,27/7/43,Algeria,stade-rennes,1980,1981,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,16/4/55,Algeria,stade-reims,1980,1981,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,9/6/25,Algeria,stade-reims,1980,1981,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,1/1/37,Croatia,ogc-nice,1980,1981,Ligue 1,France,foreign,Other Countries,Croatian,45.1,15.2
1,2/9/49,Poland,angers-sco,1980,1981,Ligue 1,France,foreign,Germany,Polish,51.919438,19.145136
1,20/9/53,Algeria,angers-sco,1980,1981,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,25/11/51,Netherlands,as-saint-etienne,1980,1981,Ligue 1,France,foreign,Germany,Dutch/English,52.132633,5.291266
1,11/2/53,Israel,rc-strasbourg,1980,1981,Ligue 1,France,foreign,United Kingdom,Hebrew,31.046051,34.851612
1,21/10/32,Hungary,bayern-muenchen,1980,1981,Bundesliga,Germany,foreign,Other Countries,Hungarian,47.162494,19.503304
1,27/8/56,Iceland,borussia-dortmund,1980,1981,Bundesliga,Germany,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,3/3/57,Iceland,borussia-dortmund,1980,1981,Bundesliga,Germany,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,19/9/49,Poland,werder-bremen,1980,1981,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,18/7/61,Finland,werder-bremen,1980,1981,Bundesliga,Germany,foreign,Other Countries,Finnish,61.92411,25.748151
1,3/2/55,Austria,eintracht-frankfurt,1980,1981,Bundesliga,Germany,foreign,Germany,German,47.516231,14.550072
1,22/5/53,South Korea,eintracht-frankfurt,1980,1981,Bundesliga,Germany,foreign,Other Countries,Korean,35.907757,127.766922
1,14/1/53,Senegal,hannover-96,1980,1981,Bundesliga,Germany,foreign,France,French,14.497401,-14.452362
1,14/2/56,Austria,1-fc-nuernberg,1980,1981,Bundesliga,Germany,foreign,Germany,German,47.516231,14.550072
1,24/3/54,Austria,1-fc-nuernberg,1980,1981,Bundesliga,Germany,foreign,Germany,German,47.516231,14.550072
1,8/7/54,Hungary,sc-freiburg,1980,1981,Bundesliga,Germany,foreign,Other Countries,Hungarian,47.162494,19.503304
1,7/12/48,Austria,vfb-stuttgart,1980,1981,Bundesliga,Germany,foreign,Germany,German,47.516231,14.550072
1,24/9/50,Croatia,fc-schalke-04,1980,1981,Bundesliga,Germany,foreign,Other Countries,Croatian,45.1,15.2
1,14/10/50,Austria,fc-schalke-04,1980,1981,Bundesliga,Germany,foreign,Germany,German,47.516231,14.550072
1,31/5/54,Norway,bayer-leverkusen,1980,1981,Bundesliga,Germany,foreign,Other Countries,Norwegian,60.472024,8.468946
1,13/2/56,Ireland,juventus,1980,1981,Serie A,Italy,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,24/3/49,Netherlands,ssc-napoli,1980,1981,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,18/9/56,Netherlands,torino-fc,1980,1981,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,8/8/55,Austria,inter,1980,1981,Serie A,Italy,foreign,Germany,German,47.516231,14.550072
1,20/6/48,South Africa,chelsea-fc,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English,-30.559482,22.937506
1,6/10/57,Zimbabwe,liverpool-fc,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Chewa/Chibarwe/Kalanga/Khoisan/Nambya/Ndau/Ndebele/Shangani/Shona/Sotho/Tonga/Tswana/Vendo/Xhosa,-19.015438,29.154857
1,14/11/56,Israel,liverpool-fc,1980,1981,premier League,United Kingdom,foreign,United Kingdom,Hebrew,31.046051,34.851612
1,21/10/59,Ireland,liverpool-fc,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,25/9/61,Ireland,liverpool-fc,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,23/10/47,Poland,manchester-city,1980,1981,premier League,United Kingdom,foreign,Germany,Polish,51.919438,19.145136
1,11/12/58,Ireland,tottenham-hotspur,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,12/7/56,Ireland,tottenham-hotspur,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,11/11/58,Ireland,arsenal-fc,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,6/8/63,Ireland,arsenal-fc,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,2/5/58,Ireland,arsenal-fc,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,10/7/56,Ireland,arsenal-fc,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,4/1/51,Ireland,manchester-united,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,29/4/56,Ireland,manchester-united,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,23/11/59,Ireland,manchester-united,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,2/8/57,Ireland,manchester-united,1980,1981,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
