name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
Steven Gerrard,30/05/1980,England,liverpool-fc,Season 2009/2010,2009,2010
Lucas Leiva,09/01/1987,Brazil,liverpool-fc,Season 2009/2010,2009,2010
Javier Mascherano,08/06/1984,Argentina,liverpool-fc,Season 2009/2010,2009,2010
Damien Plessis,05/03/1988,France,liverpool-fc,Season 2009/2010,2009,2010
Albert Riera,15/04/1982,Spain,liverpool-fc,Season 2009/2010,2009,2010
Maxi Rodriguez,02/01/1981,Argentina,liverpool-fc,Season 2009/2010,2009,2010
Jonjo Shelvey,27/02/1992,England,liverpool-fc,Season 2009/2010,2009,2010
Ryan Babel,19/12/1986,Netherlands,liverpool-fc,Season 2009/2010,2009,2010
Dani Pacheco,05/01/1991,Spain,liverpool-fc,Season 2009/2010,2009,2010
Fernando Torres,20/03/1984,Spain,liverpool-fc,Season 2009/2010,2009,2010
Dirk Kuyt,22/07/1980,Netherlands,liverpool-fc,Season 2009/2010,2009,2010
David N'Gog,01/04/1989,France,liverpool-fc,Season 2009/2010,2009,2010
Sammy Lee,07/02/1959,England,liverpool-fc,Season 2009/2010,2009,2010
John Achterberg,08/07/1971,Netherlands,liverpool-fc,Season 2009/2010,2009,2010
Diego Cavalieri,01/12/1982,Brazil,liverpool-fc,Season 2008/2009,2008,2009
Charles Itandje,02/11/1982,Cameroon,liverpool-fc,Season 2008/2009,2008,2009
David Martin,22/01/1986,England,liverpool-fc,Season 2008/2009,2008,2009
Pepe Reina,31/08/1982,Spain,liverpool-fc,Season 2008/2009,2008,2009
Daniel Agger,12/12/1984,Denmark,liverpool-fc,Season 2008/2009,2008,2009
Arbeloa,17/01/1983,Spain,liverpool-fc,Season 2008/2009,2008,2009
Jamie Carragher,28/01/1978,England,liverpool-fc,Season 2008/2009,2008,2009
Stephen Darby,06/10/1988,England,liverpool-fc,Season 2008/2009,2008,2009
Philipp Degen,15/02/1983,Switzerland,liverpool-fc,Season 2008/2009,2008,2009
Andrea Dossena,11/09/1981,Italy,liverpool-fc,Season 2008/2009,2008,2009
FÃ¡bio AurÃ©lio,24/09/1979,Brazil,liverpool-fc,Season 2008/2009,2008,2009
Sami HyypiÃ¤,07/10/1973,Finland,liverpool-fc,Season 2008/2009,2008,2009
Emiliano InsÃºa,07/01/1989,Argentina,liverpool-fc,Season 2008/2009,2008,2009
Martin Å krtel,15/12/1984,Slovakia,liverpool-fc,Season 2008/2009,2008,2009
Yossi Benayoun,05/05/1980,Israel,liverpool-fc,Season 2008/2009,2008,2009
Nabil El Zhar,27/08/1986,Morocco,liverpool-fc,Season 2008/2009,2008,2009
Steven Gerrard,30/05/1980,England,liverpool-fc,Season 2008/2009,2008,2009
Lucas Leiva,09/01/1987,Brazil,liverpool-fc,Season 2008/2009,2008,2009
Javier Mascherano,08/06/1984,Argentina,liverpool-fc,Season 2008/2009,2008,2009
Damien Plessis,05/03/1988,France,liverpool-fc,Season 2008/2009,2008,2009
Albert Riera,15/04/1982,Spain,liverpool-fc,Season 2008/2009,2008,2009
Jay Spearing,25/11/1988,England,liverpool-fc,Season 2008/2009,2008,2009
Xabi Alonso,25/11/1981,Spain,liverpool-fc,Season 2008/2009,2008,2009
Ryan Babel,19/12/1986,Netherlands,liverpool-fc,Season 2008/2009,2008,2009
Fernando Torres,20/03/1984,Spain,liverpool-fc,Season 2008/2009,2008,2009
Dirk Kuyt,22/07/1980,Netherlands,liverpool-fc,Season 2008/2009,2008,2009
David N'Gog,01/04/1989,France,liverpool-fc,Season 2008/2009,2008,2009
KrisztiÃ¡n NÃ©meth,05/01/1989,Hungary,liverpool-fc,Season 2008/2009,2008,2009
Rafa BenÃ­tez,16/04/1960,Spain,liverpool-fc,Season 2008/2009,2008,2009
Sammy Lee,07/02/1959,England,liverpool-fc,Season 2008/2009,2008,2009
Mauricio Pellegrino,05/10/1971,Argentina,liverpool-fc,Season 2008/2009,2008,2009
Charles Itandje,02/11/1982,Cameroon,liverpool-fc,Season 2007/2008,2007,2008
David Martin,22/01/1986,England,liverpool-fc,Season 2007/2008,2007,2008
Pepe Reina,31/08/1982,Spain,liverpool-fc,Season 2007/2008,2007,2008
Daniel Agger,12/12/1984,Denmark,liverpool-fc,Season 2007/2008,2007,2008
Arbeloa,17/01/1983,Spain,liverpool-fc,Season 2007/2008,2007,2008
Jamie Carragher,28/01/1978,England,liverpool-fc,Season 2007/2008,2007,2008
Stephen Darby,06/10/1988,England,liverpool-fc,Season 2007/2008,2007,2008
FÃ¡bio AurÃ©lio,24/09/1979,Brazil,liverpool-fc,Season 2007/2008,2007,2008
Steve Finnan,24/04/1976,Ireland,liverpool-fc,Season 2007/2008,2007,2008
Sami HyypiÃ¤,07/10/1973,Finland,liverpool-fc,Season 2007/2008,2007,2008
Emiliano InsÃºa,07/01/1989,Argentina,liverpool-fc,Season 2007/2008,2007,2008
John Arne Riise,24/09/1980,Norway,liverpool-fc,Season 2007/2008,2007,2008
Martin Å krtel,15/12/1984,Slovakia,liverpool-fc,Season 2007/2008,2007,2008
Yossi Benayoun,05/05/1980,Israel,liverpool-fc,Season 2007/2008,2007,2008
Nabil El Zhar,27/08/1986,Morocco,liverpool-fc,Season 2007/2008,2007,2008
Steven Gerrard,30/05/1980,England,liverpool-fc,Season 2007/2008,2007,2008
Adam Hammill,25/01/1988,England,liverpool-fc,Season 2007/2008,2007,2008
Harry Kewell,22/09/1978,Australia,liverpool-fc,Season 2007/2008,2007,2008
SebastiÃ¡n Leto,30/08/1986,Argentina,liverpool-fc,Season 2007/2008,2007,2008
Lucas Leiva,09/01/1987,Brazil,liverpool-fc,Season 2007/2008,2007,2008
Javier Mascherano,08/06/1984,Argentina,liverpool-fc,Season 2007/2008,2007,2008
Jermaine Pennant,15/01/1983,England,liverpool-fc,Season 2007/2008,2007,2008
Damien Plessis,05/03/1988,France,liverpool-fc,Season 2007/2008,2007,2008
Xabi Alonso,25/11/1981,Spain,liverpool-fc,Season 2007/2008,2007,2008
Ryan Babel,19/12/1986,Netherlands,liverpool-fc,Season 2007/2008,2007,2008
Peter Crouch,30/01/1981,England,liverpool-fc,Season 2007/2008,2007,2008
Fernando Torres,20/03/1984,Spain,liverpool-fc,Season 2007/2008,2007,2008
Dirk Kuyt,22/07/1980,Netherlands,liverpool-fc,Season 2007/2008,2007,2008
Craig Lindfield,07/09/1988,England,liverpool-fc,Season 2007/2008,2007,2008
KrisztiÃ¡n NÃ©meth,05/01/1989,Hungary,liverpool-fc,Season 2007/2008,2007,2008
Andriy Voronin,21/07/1979,Ukraine,liverpool-fc,Season 2007/2008,2007,2008
Rafa BenÃ­tez,16/04/1960,Spain,liverpool-fc,Season 2007/2008,2007,2008
Sammy Lee,07/02/1959,England,liverpool-fc,Season 2007/2008,2007,2008
Xavi Valero,28/02/1973,Spain,liverpool-fc,Season 2007/2008,2007,2008
Jerzy Dudek,23/03/1973,Poland,liverpool-fc,Season 2006/2007,2006,2007
Daniele Padelli,25/10/1985,Italy,liverpool-fc,Season 2006/2007,2006,2007
Pepe Reina,31/08/1982,Spain,liverpool-fc,Season 2006/2007,2006,2007
Dave Roberts,10/12/1988,England,liverpool-fc,Season 2006/2007,2006,2007
Daniel Agger,12/12/1984,Denmark,liverpool-fc,Season 2006/2007,2006,2007
Arbeloa,17/01/1983,Spain,liverpool-fc,Season 2006/2007,2006,2007
Jamie Carragher,28/01/1978,England,liverpool-fc,Season 2006/2007,2006,2007
Stephen Darby,06/10/1988,England,liverpool-fc,Season 2006/2007,2006,2007
FÃ¡bio AurÃ©lio,24/09/1979,Brazil,liverpool-fc,Season 2006/2007,2006,2007
Steve Finnan,24/04/1976,Ireland,liverpool-fc,Season 2006/2007,2006,2007
Sami HyypiÃ¤,07/10/1973,Finland,liverpool-fc,Season 2006/2007,2006,2007
Emiliano InsÃºa,07/01/1989,Argentina,liverpool-fc,Season 2006/2007,2006,2007
Gabriel Paletta,15/02/1986,Italy,liverpool-fc,Season 2006/2007,2006,2007
John Arne Riise,24/09/1980,Norway,liverpool-fc,Season 2006/2007,2006,2007
James Smith,17/10/1985,England,liverpool-fc,Season 2006/2007,2006,2007
Paul Anderson,23/07/1988,England,liverpool-fc,Season 2006/2007,2006,2007
Nabil El Zhar,27/08/1986,Morocco,liverpool-fc,Season 2006/2007,2006,2007
Steven Gerrard,30/05/1980,England,liverpool-fc,Season 2006/2007,2006,2007
Mark GonzÃ¡lez,10/07/1984,Chile,liverpool-fc,Season 2006/2007,2006,2007
Harry Kewell,22/09/1978,Australia,liverpool-fc,Season 2006/2007,2006,2007
Javier Mascherano,08/06/1984,Argentina,liverpool-fc,Season 2006/2007,2006,2007
Lee Peltier,11/12/1986,England,liverpool-fc,Season 2006/2007,2006,2007
Jermaine Pennant,15/01/1983,England,liverpool-fc,Season 2006/2007,2006,2007
Mohamed Sissoko,22/01/1985,Mali,liverpool-fc,Season 2006/2007,2006,2007
Xabi Alonso,25/11/1981,Spain,liverpool-fc,Season 2006/2007,2006,2007
Boudewijn Zenden,15/08/1976,Netherlands,liverpool-fc,Season 2006/2007,2006,2007
Craig Bellamy,13/07/1979,Wales,liverpool-fc,Season 2006/2007,2006,2007
Peter Crouch,30/01/1981,England,liverpool-fc,Season 2006/2007,2006,2007
Robbie Fowler,09/04/1975,England,liverpool-fc,Season 2006/2007,2006,2007
Dirk Kuyt,22/07/1980,Netherlands,liverpool-fc,Season 2006/2007,2006,2007
Craig Lindfield,07/09/1988,England,liverpool-fc,Season 2006/2007,2006,2007
Luis GarcÃ­a,24/06/1978,Spain,liverpool-fc,Season 2006/2007,2006,2007
Rafa BenÃ­tez,16/04/1960,Spain,liverpool-fc,Season 2006/2007,2006,2007
Pako AyestarÃ¡n,05/02/1963,Spain,liverpool-fc,Season 2006/2007,2006,2007
Jerzy Dudek,23/03/1973,Poland,liverpool-fc,Season 2005/2006,2005,2006
David Martin,22/01/1986,England,liverpool-fc,Season 2005/2006,2005,2006
Pepe Reina,31/08/1982,Spain,liverpool-fc,Season 2005/2006,2005,2006
Dave Roberts,10/12/1988,England,liverpool-fc,Season 2005/2006,2005,2006
Daniel Agger,12/12/1984,Denmark,liverpool-fc,Season 2005/2006,2005,2006
BarragÃ¡n,12/06/1987,Spain,liverpool-fc,Season 2005/2006,2005,2006
Jamie Carragher,28/01/1978,England,liverpool-fc,Season 2005/2006,2005,2006
Steve Finnan,24/04/1976,Ireland,liverpool-fc,Season 2005/2006,2005,2006
Sami HyypiÃ¤,07/10/1973,Finland,liverpool-fc,Season 2005/2006,2005,2006
Jan Kromkamp,17/08/1980,Netherlands,liverpool-fc,Season 2005/2006,2005,2006
Miki RoquÃ©,08/07/1988,Spain,liverpool-fc,Season 2005/2006,2005,2006
Dave Raven,10/03/1985,England,liverpool-fc,Season 2005/2006,2005,2006
John Arne Riise,24/09/1980,Norway,liverpool-fc,Season 2005/2006,2005,2006
Djimi TraorÃ©,01/03/1980,Mali,liverpool-fc,Season 2005/2006,2005,2006
Paul Anderson,23/07/1988,England,liverpool-fc,Season 2005/2006,2005,2006
Salif Diao,10/02/1977,Senegal,liverpool-fc,Season 2005/2006,2005,2006
Steven Gerrard,30/05/1980,England,liverpool-fc,Season 2005/2006,2005,2006
Dietmar Hamann,27/08/1973,Germany,liverpool-fc,Season 2005/2006,2005,2006
Besian Idrizaj,12/10/1987,Austria,liverpool-fc,Season 2005/2006,2005,2006
Harry Kewell,22/09/1978,Australia,liverpool-fc,Season 2005/2006,2005,2006
David Mannix,24/08/1985,England,liverpool-fc,Season 2005/2006,2005,2006
Darren Potter,21/12/1984,Ireland,liverpool-fc,Season 2005/2006,2005,2006
Mohamed Sissoko,22/01/1985,Mali,liverpool-fc,Season 2005/2006,2005,2006
Stephen Warnock,12/12/1981,England,liverpool-fc,Season 2005/2006,2005,2006
Xabi Alonso,25/11/1981,Spain,liverpool-fc,Season 2005/2006,2005,2006
Boudewijn Zenden,15/08/1976,Netherlands,liverpool-fc,Season 2005/2006,2005,2006
Djibril CissÃ©,12/08/1981,France,liverpool-fc,Season 2005/2006,2005,2006
Peter Crouch,30/01/1981,England,liverpool-fc,Season 2005/2006,2005,2006
Robbie Fowler,09/04/1975,England,liverpool-fc,Season 2005/2006,2005,2006
Luis GarcÃ­a,24/06/1978,Spain,liverpool-fc,Season 2005/2006,2005,2006
Morientes,05/04/1976,Spain,liverpool-fc,Season 2005/2006,2005,2006
Rafa BenÃ­tez,16/04/1960,Spain,liverpool-fc,Season 2005/2006,2005,2006
Pako AyestarÃ¡n,05/02/1963,Spain,liverpool-fc,Season 2005/2006,2005,2006
Scott Carson,03/09/1985,England,liverpool-fc,Season 2004/2005,2004,2005
Jerzy Dudek,23/03/1973,Poland,liverpool-fc,Season 2004/2005,2004,2005
Paul Harrison,18/12/1984,England,liverpool-fc,Season 2004/2005,2004,2005
Chris Kirkland,02/05/1981,England,liverpool-fc,Season 2004/2005,2004,2005
Patrice Luzi,08/07/1980,France,liverpool-fc,Season 2004/2005,2004,2005
Jamie Carragher,28/01/1978,England,liverpool-fc,Season 2004/2005,2004,2005
Steve Finnan,24/04/1976,Ireland,liverpool-fc,Season 2004/2005,2004,2005
Sami HyypiÃ¤,07/10/1973,Finland,liverpool-fc,Season 2004/2005,2004,2005
Josemi,15/11/1979,Spain,liverpool-fc,Season 2004/2005,2004,2005
Mauricio Pellegrino,05/10/1971,Argentina,liverpool-fc,Season 2004/2005,2004,2005
Dave Raven,10/03/1985,England,liverpool-fc,Season 2004/2005,2004,2005
John Arne Riise,24/09/1980,Norway,liverpool-fc,Season 2004/2005,2004,2005
Djimi TraorÃ©,01/03/1980,Mali,liverpool-fc,Season 2004/2005,2004,2005
Zak Whitbread,04/03/1984,USA,liverpool-fc,Season 2004/2005,2004,2005
Igor BiÅ¡Äan,04/05/1978,Croatia,liverpool-fc,Season 2004/2005,2004,2005
Steven Gerrard,30/05/1980,England,liverpool-fc,Season 2004/2005,2004,2005
Dietmar Hamann,27/08/1973,Germany,liverpool-fc,Season 2004/2005,2004,2005
Harry Kewell,22/09/1978,Australia,liverpool-fc,Season 2004/2005,2004,2005
NÃºÃ±ez,15/01/1979,Spain,liverpool-fc,Season 2004/2005,2004,2005
Richie Partridge,12/09/1980,Ireland,liverpool-fc,Season 2004/2005,2004,2005
Darren Potter,21/12/1984,Ireland,liverpool-fc,Season 2004/2005,2004,2005
VladimÃ­r Å micer,24/05/1973,Czech Republic,liverpool-fc,Season 2004/2005,2004,2005
Mark Smyth,09/01/1985,England,liverpool-fc,Season 2004/2005,2004,2005
Stephen Warnock,12/12/1981,England,liverpool-fc,Season 2004/2005,2004,2005
John Welsh,10/01/1984,England,liverpool-fc,Season 2004/2005,2004,2005
Xabi Alonso,25/11/1981,Spain,liverpool-fc,Season 2004/2005,2004,2005
Milan BaroÅ¡,28/10/1981,Czech Republic,liverpool-fc,Season 2004/2005,2004,2005
Djibril CissÃ©,12/08/1981,France,liverpool-fc,Season 2004/2005,2004,2005
Peter Crouch,30/01/1981,England,liverpool-fc,Season 2004/2005,2004,2005
Anthony Le Tallec,03/10/1984,France,liverpool-fc,Season 2004/2005,2004,2005
Luis GarcÃ­a,24/06/1978,Spain,liverpool-fc,Season 2004/2005,2004,2005
Neil Mellor,04/11/1982,England,liverpool-fc,Season 2004/2005,2004,2005
Morientes,05/04/1976,Spain,liverpool-fc,Season 2004/2005,2004,2005
Florent Sinama-Pongolle,20/10/1984,France,liverpool-fc,Season 2004/2005,2004,2005
Rafa BenÃ­tez,16/04/1960,Spain,liverpool-fc,Season 2004/2005,2004,2005
Pako AyestarÃ¡n,05/02/1963,Spain,liverpool-fc,Season 2004/2005,2004,2005
Jerzy Dudek,23/03/1973,Poland,liverpool-fc,Season 2003/2004,2003,2004
Chris Kirkland,02/05/1981,England,liverpool-fc,Season 2003/2004,2003,2004
Patrice Luzi,08/07/1980,France,liverpool-fc,Season 2003/2004,2003,2004
Jamie Carragher,28/01/1978,England,liverpool-fc,Season 2003/2004,2003,2004
Steve Finnan,24/04/1976,Ireland,liverpool-fc,Season 2003/2004,2003,2004
StÃ©phane Henchoz,07/09/1974,Switzerland,liverpool-fc,Season 2003/2004,2003,2004
Sami HyypiÃ¤,07/10/1973,Finland,liverpool-fc,Season 2003/2004,2003,2004
Carl Medjani,15/05/1985,France,liverpool-fc,Season 2003/2004,2003,2004
Jon Otsemobor,23/03/1983,England,liverpool-fc,Season 2003/2004,2003,2004
John Arne Riise,24/09/1980,Norway,liverpool-fc,Season 2003/2004,2003,2004
Djimi TraorÃ©,01/03/1980,Mali,liverpool-fc,Season 2003/2004,2003,2004
Zak Whitbread,04/03/1984,USA,liverpool-fc,Season 2003/2004,2003,2004
Igor BiÅ¡Äan,04/05/1978,Croatia,liverpool-fc,Season 2003/2004,2003,2004
Bruno Cheyrou,10/05/1978,France,liverpool-fc,Season 2003/2004,2003,2004
Salif Diao,10/02/1977,Senegal,liverpool-fc,Season 2003/2004,2003,2004
Michael Foley-Sheridan,09/03/1983,Ireland,liverpool-fc,Season 2003/2004,2003,2004
Steven Gerrard,30/05/1980,England,liverpool-fc,Season 2003/2004,2003,2004
Dietmar Hamann,27/08/1973,Germany,liverpool-fc,Season 2003/2004,2003,2004
Harry Kewell,22/09/1978,Australia,liverpool-fc,Season 2003/2004,2003,2004
Danny Murphy,18/03/1977,England,liverpool-fc,Season 2003/2004,2003,2004
Richie Partridge,12/09/1980,Ireland,liverpool-fc,Season 2003/2004,2003,2004
Darren Potter,21/12/1984,Ireland,liverpool-fc,Season 2003/2004,2003,2004
VladimÃ­r Å micer,24/05/1973,Czech Republic,liverpool-fc,Season 2003/2004,2003,2004
John Welsh,10/01/1984,England,liverpool-fc,Season 2003/2004,2003,2004
Milan BaroÅ¡,28/10/1981,Czech Republic,liverpool-fc,Season 2003/2004,2003,2004
El-Hadji Diouf,15/01/1981,Senegal,liverpool-fc,Season 2003/2004,2003,2004
Emile Heskey,11/01/1978,England,liverpool-fc,Season 2003/2004,2003,2004
Anthony Le Tallec,03/10/1984,France,liverpool-fc,Season 2003/2004,2003,2004
Neil Mellor,04/11/1982,England,liverpool-fc,Season 2003/2004,2003,2004
Michael Owen,14/12/1979,England,liverpool-fc,Season 2003/2004,2003,2004
Florent Sinama-Pongolle,20/10/1984,France,liverpool-fc,Season 2003/2004,2003,2004
GÃ©rard Houllier,03/09/1947,France,liverpool-fc,Season 2003/2004,2003,2004
Pegguy Arphexad,18/05/1973,France,liverpool-fc,Season 2002/2003,2002,2003
Jerzy Dudek,23/03/1973,Poland,liverpool-fc,Season 2002/2003,2002,2003
Chris Kirkland,02/05/1981,England,liverpool-fc,Season 2002/2003,2002,2003
Patrice Luzi,08/07/1980,France,liverpool-fc,Season 2002/2003,2002,2003
Markus Babbel,08/09/1972,Germany,liverpool-fc,Season 2002/2003,2002,2003
Jamie Carragher,28/01/1978,England,liverpool-fc,Season 2002/2003,2002,2003
Vegard Heggem,13/07/1975,Norway,liverpool-fc,Season 2002/2003,2002,2003
StÃ©phane Henchoz,07/09/1974,Switzerland,liverpool-fc,Season 2002/2003,2002,2003
Sami HyypiÃ¤,07/10/1973,Finland,liverpool-fc,Season 2002/2003,2002,2003
John Arne Riise,24/09/1980,Norway,liverpool-fc,Season 2002/2003,2002,2003
Djimi TraorÃ©,01/03/1980,Mali,liverpool-fc,Season 2002/2003,2002,2003
Patrik Berger,10/11/1973,Czech Republic,liverpool-fc,Season 2002/2003,2002,2003
Igor BiÅ¡Äan,04/05/1978,Croatia,liverpool-fc,Season 2002/2003,2002,2003
Bruno Cheyrou,10/05/1978,France,liverpool-fc,Season 2002/2003,2002,2003
Salif Diao,10/02/1977,Senegal,liverpool-fc,Season 2002/2003,2002,2003
Michael Foley-Sheridan,09/03/1983,Ireland,liverpool-fc,Season 2002/2003,2002,2003
Steven Gerrard,30/05/1980,England,liverpool-fc,Season 2002/2003,2002,2003
Dietmar Hamann,27/08/1973,Germany,liverpool-fc,Season 2002/2003,2002,2003
Danny Murphy,18/03/1977,England,liverpool-fc,Season 2002/2003,2002,2003
VladimÃ­r Å micer,24/05/1973,Czech Republic,liverpool-fc,Season 2002/2003,2002,2003
Stephen Warnock,12/12/1981,England,liverpool-fc,Season 2002/2003,2002,2003
John Welsh,10/01/1984,England,liverpool-fc,Season 2002/2003,2002,2003
Milan BaroÅ¡,28/10/1981,Czech Republic,liverpool-fc,Season 2002/2003,2002,2003
El-Hadji Diouf,15/01/1981,Senegal,liverpool-fc,Season 2002/2003,2002,2003
Emile Heskey,11/01/1978,England,liverpool-fc,Season 2002/2003,2002,2003
Neil Mellor,04/11/1982,England,liverpool-fc,Season 2002/2003,2002,2003
Michael Owen,14/12/1979,England,liverpool-fc,Season 2002/2003,2002,2003
GÃ©rard Houllier,03/09/1947,France,liverpool-fc,Season 2002/2003,2002,2003
Pegguy Arphexad,18/05/1973,France,liverpool-fc,Season 2001/2002,2001,2002
Jerzy Dudek,23/03/1973,Poland,liverpool-fc,Season 2001/2002,2001,2002
Chris Kirkland,02/05/1981,England,liverpool-fc,Season 2001/2002,2001,2002
JÃ¸rgen Nielsen,06/05/1971,Denmark,liverpool-fc,Season 2001/2002,2001,2002
Abel Xavier,30/11/1972,Portugal,liverpool-fc,Season 2001/2002,2001,2002
Markus Babbel,08/09/1972,Germany,liverpool-fc,Season 2001/2002,2001,2002
Jamie Carragher,28/01/1978,England,liverpool-fc,Season 2001/2002,2001,2002
Vegard Heggem,13/07/1975,Norway,liverpool-fc,Season 2001/2002,2001,2002
StÃ©phane Henchoz,07/09/1974,Switzerland,liverpool-fc,Season 2001/2002,2001,2002
Sami HyypiÃ¤,07/10/1973,Finland,liverpool-fc,Season 2001/2002,2001,2002
John Arne Riise,24/09/1980,Norway,liverpool-fc,Season 2001/2002,2001,2002
GrÃ©gory Vignal,19/07/1981,France,liverpool-fc,Season 2001/2002,2001,2002
Stephen Wright,08/02/1980,England,liverpool-fc,Season 2001/2002,2001,2002
Nick Barmby,11/02/1974,England,liverpool-fc,Season 2001/2002,2001,2002
Patrik Berger,10/11/1973,Czech Republic,liverpool-fc,Season 2001/2002,2001,2002
Igor BiÅ¡Äan,04/05/1978,Croatia,liverpool-fc,Season 2001/2002,2001,2002
Bruno Cheyrou,10/05/1978,France,liverpool-fc,Season 2001/2002,2001,2002
Bernard DiomÃ¨de,23/01/1974,France,liverpool-fc,Season 2001/2002,2001,2002
Steven Gerrard,30/05/1980,England,liverpool-fc,Season 2001/2002,2001,2002
Dietmar Hamann,27/08/1973,Germany,liverpool-fc,Season 2001/2002,2001,2002
Gary McAllister,25/12/1964,Scotland,liverpool-fc,Season 2001/2002,2001,2002
Danny Murphy,18/03/1977,England,liverpool-fc,Season 2001/2002,2001,2002
Richie Partridge,12/09/1980,Ireland,liverpool-fc,Season 2001/2002,2001,2002
Jamie Redknapp,25/06/1973,England,liverpool-fc,Season 2001/2002,2001,2002
Daniel SjÃ¶lund,22/04/1983,Finland,liverpool-fc,Season 2001/2002,2001,2002
VladimÃ­r Å micer,24/05/1973,Czech Republic,liverpool-fc,Season 2001/2002,2001,2002
Nicolas Anelka,14/03/1979,France,liverpool-fc,Season 2001/2002,2001,2002
Milan BaroÅ¡,28/10/1981,Czech Republic,liverpool-fc,Season 2001/2002,2001,2002
Emile Heskey,11/01/1978,England,liverpool-fc,Season 2001/2002,2001,2002
Jari Litmanen,20/02/1971,Finland,liverpool-fc,Season 2001/2002,2001,2002
Michael Owen,14/12/1979,England,liverpool-fc,Season 2001/2002,2001,2002
GÃ©rard Houllier,03/09/1947,France,liverpool-fc,Season 2001/2002,2001,2002
Pegguy Arphexad,18/05/1973,France,liverpool-fc,Season 2000/2001,2000,2001
JÃ¸rgen Nielsen,06/05/1971,Denmark,liverpool-fc,Season 2000/2001,2000,2001
Sander Westerveld,23/10/1974,Netherlands,liverpool-fc,Season 2000/2001,2000,2001
Markus Babbel,08/09/1972,Germany,liverpool-fc,Season 2000/2001,2000,2001
Jamie Carragher,28/01/1978,England,liverpool-fc,Season 2000/2001,2000,2001
Vegard Heggem,13/07/1975,Norway,liverpool-fc,Season 2000/2001,2000,2001
StÃ©phane Henchoz,07/09/1974,Switzerland,liverpool-fc,Season 2000/2001,2000,2001
Sami HyypiÃ¤,07/10/1973,Finland,liverpool-fc,Season 2000/2001,2000,2001
Frode Kippe,17/01/1978,Norway,liverpool-fc,Season 2000/2001,2000,2001
Djimi TraorÃ©,01/03/1980,Mali,liverpool-fc,Season 2000/2001,2000,2001
GrÃ©gory Vignal,19/07/1981,France,liverpool-fc,Season 2000/2001,2000,2001
Stephen Wright,08/02/1980,England,liverpool-fc,Season 2000/2001,2000,2001
Nick Barmby,11/02/1974,England,liverpool-fc,Season 2000/2001,2000,2001
