name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
JesÃºs Rueda,19/02/1987,Spain,real-valladolid,Season 2014/2015,2014,2015
Marc Valiente,29/03/1987,Spain,real-valladolid,Season 2014/2015,2014,2015
Johan Mojica,21/08/1992,Colombia,real-valladolid,Season 2014/2015,2014,2015
OlivÃ¡n,01/04/1994,Spain,real-valladolid,Season 2014/2015,2014,2015
PeÃ±a,28/07/1983,Spain,real-valladolid,Season 2014/2015,2014,2015
Samuel Llorca,26/04/1985,Spain,real-valladolid,Season 2014/2015,2014,2015
Xavi Carmona,21/01/1993,Spain,real-valladolid,Season 2014/2015,2014,2015
Alfaro,23/11/1986,Spain,real-valladolid,Season 2014/2015,2014,2015
Ãlvaro Rubio,18/04/1979,Spain,real-valladolid,Season 2014/2015,2014,2015
AndrÃ© LeÃ£o,20/05/1985,Portugal,real-valladolid,Season 2014/2015,2014,2015
Anuar,15/01/1995,Spain,real-valladolid,Season 2014/2015,2014,2015
David Timor,17/10/1989,Spain,real-valladolid,Season 2014/2015,2014,2015
Omar,26/01/1988,Spain,real-valladolid,Season 2014/2015,2014,2015
Ãscar,12/11/1982,Spain,real-valladolid,Season 2014/2015,2014,2015
Ãscar DÃ­az,24/04/1984,Spain,real-valladolid,Season 2014/2015,2014,2015
HernÃ¡n PÃ©rez,25/02/1989,Paraguay,real-valladolid,Season 2014/2015,2014,2015
Sastre,26/03/1986,Spain,real-valladolid,Season 2014/2015,2014,2015
Dani Vega,11/01/1997,Spain,real-valladolid,Season 2014/2015,2014,2015
Guille AndrÃ©s,13/10/1992,Spain,real-valladolid,Season 2014/2015,2014,2015
JeffrÃ©n,20/01/1988,Spain,real-valladolid,Season 2014/2015,2014,2015
Jonathan Pereira,12/05/1987,Spain,real-valladolid,Season 2014/2015,2014,2015
Jorge HernÃ¡ndez,06/02/1992,Spain,real-valladolid,Season 2014/2015,2014,2015
Roger,03/01/1991,Spain,real-valladolid,Season 2014/2015,2014,2015
TÃºlio de Melo,31/01/1985,Brazil,real-valladolid,Season 2014/2015,2014,2015
Rubi,05/02/1970,Spain,real-valladolid,Season 2014/2015,2014,2015
Jaume Torras,07/10/1968,Spain,real-valladolid,Season 2014/2015,2014,2015
Diego Tuero,10/09/1979,Spain,real-valladolid,Season 2014/2015,2014,2015
Jaime JimÃ©nez,10/12/1980,Spain,real-valladolid,Season 2013/2014,2013,2014
Julio,24/10/1993,Spain,real-valladolid,Season 2013/2014,2013,2014
MariÃ±o,09/05/1990,Spain,real-valladolid,Season 2013/2014,2013,2014
Heinz Barmettler,21/07/1987,Dom. Republic,real-valladolid,Season 2013/2014,2013,2014
Zakarya Bergdich,07/01/1989,Morocco,real-valladolid,Season 2013/2014,2013,2014
JesÃºs Rueda,19/02/1987,Spain,real-valladolid,Season 2013/2014,2013,2014
Marc Valiente,29/03/1987,Spain,real-valladolid,Season 2013/2014,2013,2014
Stefan MitroviÄ,22/05/1990,Serbia,real-valladolid,Season 2013/2014,2013,2014
PeÃ±a,28/07/1983,Spain,real-valladolid,Season 2013/2014,2013,2014
Antonio Rukavina,26/01/1984,Serbia,real-valladolid,Season 2013/2014,2013,2014
Alberto,01/02/1992,Spain,real-valladolid,Season 2013/2014,2013,2014
Ãlvaro Rubio,18/04/1979,Spain,real-valladolid,Season 2013/2014,2013,2014
Amaro,23/04/1992,Spain,real-valladolid,Season 2013/2014,2013,2014
Baraja,24/08/1980,Spain,real-valladolid,Season 2013/2014,2013,2014
Jorge Pesca,24/02/1992,Spain,real-valladolid,Season 2013/2014,2013,2014
Omar,26/01/1988,Spain,real-valladolid,Season 2013/2014,2013,2014
Ãscar,12/11/1982,Spain,real-valladolid,Season 2013/2014,2013,2014
Valdet Rama,20/11/1987,Albania,real-valladolid,Season 2013/2014,2013,2014
Fausto Rossi,03/12/1990,Italy,real-valladolid,Season 2013/2014,2013,2014
Sastre,26/03/1986,Spain,real-valladolid,Season 2013/2014,2013,2014
VÃ­ctor PÃ©rez,12/01/1988,Spain,real-valladolid,Season 2013/2014,2013,2014
Zubi,21/05/1993,Spain,real-valladolid,Season 2013/2014,2013,2014
Javi Guerra,15/03/1982,Spain,real-valladolid,Season 2013/2014,2013,2014
JeffrÃ©n,20/01/1988,Spain,real-valladolid,Season 2013/2014,2013,2014
Daniel Larsson,25/01/1987,Sweden,real-valladolid,Season 2013/2014,2013,2014
Manucho,07/03/1983,Angola,real-valladolid,Season 2013/2014,2013,2014
Humberto Osorio,24/06/1988,Colombia,real-valladolid,Season 2013/2014,2013,2014
Jaume Torras,07/10/1968,Spain,real-valladolid,Season 2013/2014,2013,2014
Javier Pereira,13/05/1966,Spain,real-valladolid,Season 2013/2014,2013,2014
Juan Carlos LÃ³pez,08/12/1967,Spain,real-valladolid,Season 2013/2014,2013,2014
Dani HernÃ¡ndez,21/10/1985,Venezuela,real-valladolid,Season 2012/2013,2012,2013
Jaime JimÃ©nez,10/12/1980,Spain,real-valladolid,Season 2012/2013,2012,2013
Balenziaga,29/02/1988,Spain,real-valladolid,Season 2012/2013,2012,2013
IvÃ¡n Casado,06/01/1993,Spain,real-valladolid,Season 2012/2013,2012,2013
JesÃºs Rueda,19/02/1987,Spain,real-valladolid,Season 2012/2013,2012,2013
Marc Valiente,29/03/1987,Spain,real-valladolid,Season 2012/2013,2012,2013
PeÃ±a,28/07/1983,Spain,real-valladolid,Season 2012/2013,2012,2013
Antonio Rukavina,26/01/1984,Serbia,real-valladolid,Season 2012/2013,2012,2013
Sereno,18/05/1985,Portugal,real-valladolid,Season 2012/2013,2012,2013
Ãlvaro Rubio,18/04/1979,Spain,real-valladolid,Season 2012/2013,2012,2013
Baraja,24/08/1980,Spain,real-valladolid,Season 2012/2013,2012,2013
Patrick Ebert,17/03/1987,Germany,real-valladolid,Season 2012/2013,2012,2013
Jorge Pesca,24/02/1992,Spain,real-valladolid,Season 2012/2013,2012,2013
Juan Neira,21/02/1989,Argentina,real-valladolid,Season 2012/2013,2012,2013
Omar,26/01/1988,Spain,real-valladolid,Season 2012/2013,2012,2013
Ãscar,12/11/1982,Spain,real-valladolid,Season 2012/2013,2012,2013
Valdet Rama,20/11/1987,Albania,real-valladolid,Season 2012/2013,2012,2013
RubÃ©n PeÃ±a,18/07/1991,Spain,real-valladolid,Season 2012/2013,2012,2013
Sastre,26/03/1986,Spain,real-valladolid,Season 2012/2013,2012,2013
VÃ­ctor PÃ©rez,12/01/1988,Spain,real-valladolid,Season 2012/2013,2012,2013
Bueno,20/03/1988,Spain,real-valladolid,Season 2012/2013,2012,2013
Javi Guerra,15/03/1982,Spain,real-valladolid,Season 2012/2013,2012,2013
Daniel Larsson,25/01/1987,Sweden,real-valladolid,Season 2012/2013,2012,2013
Lolo PlÃ¡,07/04/1993,Spain,real-valladolid,Season 2012/2013,2012,2013
Manucho,07/03/1983,Angola,real-valladolid,Season 2012/2013,2012,2013
Quique,16/05/1990,Spain,real-valladolid,Season 2012/2013,2012,2013
Juan Carlos LÃ³pez,08/12/1967,Spain,real-valladolid,Season 2012/2013,2012,2013
Dani HernÃ¡ndez,21/10/1985,Venezuela,real-valladolid,Season 2011/2012,2011,2012
Jaime JimÃ©nez,10/12/1980,Spain,real-valladolid,Season 2011/2012,2011,2012
Jon Villanueva,06/03/1990,Spain,real-valladolid,Season 2011/2012,2011,2012
Balenziaga,29/02/1988,Spain,real-valladolid,Season 2011/2012,2011,2012
Felipe Alfonso,14/04/1993,Spain,real-valladolid,Season 2011/2012,2011,2012
Fran No,03/10/1991,Spain,real-valladolid,Season 2011/2012,2011,2012
IvÃ¡n Casado,06/01/1993,Spain,real-valladolid,Season 2011/2012,2011,2012
JesÃºs Rueda,19/02/1987,Spain,real-valladolid,Season 2011/2012,2011,2012
Juanito,23/07/1976,Spain,real-valladolid,Season 2011/2012,2011,2012
Marc Valiente,29/03/1987,Spain,real-valladolid,Season 2011/2012,2011,2012
Mongil,21/07/1992,Spain,real-valladolid,Season 2011/2012,2011,2012
PeÃ±a,28/07/1983,Spain,real-valladolid,Season 2011/2012,2011,2012
Tekio,30/07/1990,Spain,real-valladolid,Season 2011/2012,2011,2012
Ãlvaro Rubio,18/04/1979,Spain,real-valladolid,Season 2011/2012,2011,2012
Baraja,24/08/1980,Spain,real-valladolid,Season 2011/2012,2011,2012
Javi Navas,02/06/1991,Spain,real-valladolid,Season 2011/2012,2011,2012
Jofre,24/01/1980,Spain,real-valladolid,Season 2011/2012,2011,2012
Jorge Alonso,05/01/1985,Spain,real-valladolid,Season 2011/2012,2011,2012
Marquitos,21/03/1987,Spain,real-valladolid,Season 2011/2012,2011,2012
Matabuena,12/02/1979,Spain,real-valladolid,Season 2011/2012,2011,2012
Mehdi Nafti,28/11/1978,Tunisia,real-valladolid,Season 2011/2012,2011,2012
Nauzet AlemÃ¡n,25/02/1985,Spain,real-valladolid,Season 2011/2012,2011,2012
Ãscar,12/11/1982,Spain,real-valladolid,Season 2011/2012,2011,2012
Ismail Razak,07/03/1989,Ghana,real-valladolid,Season 2011/2012,2011,2012
SanÃ¡,29/12/1991,Portugal,real-valladolid,Season 2011/2012,2011,2012
Sisi,22/04/1986,Spain,real-valladolid,Season 2011/2012,2011,2012
Varela,01/09/1979,Spain,real-valladolid,Season 2011/2012,2011,2012
VÃ­ctor PÃ©rez,12/01/1988,Spain,real-valladolid,Season 2011/2012,2011,2012
Bueno,20/03/1988,Spain,real-valladolid,Season 2011/2012,2011,2012
Dani Aquino,27/07/1990,Spain,real-valladolid,Season 2011/2012,2011,2012
Javi Guerra,15/03/1982,Spain,real-valladolid,Season 2011/2012,2011,2012
Manucho,07/03/1983,Angola,real-valladolid,Season 2011/2012,2011,2012
Miroslav ÄukiÄ,19/02/1966,Serbia,real-valladolid,Season 2011/2012,2011,2012
Juan Carlos LÃ³pez,08/12/1967,Spain,real-valladolid,Season 2011/2012,2011,2012
Jacobo,10/07/1983,Spain,real-valladolid,Season 2010/2011,2010,2011
Javi JimÃ©nez,08/06/1987,Spain,real-valladolid,Season 2010/2011,2010,2011
Salcedo,01/10/1990,Spain,real-valladolid,Season 2010/2011,2010,2011
Justo Villar,30/06/1977,Paraguay,real-valladolid,Season 2010/2011,2010,2011
BarragÃ¡n,12/06/1987,Spain,real-valladolid,Season 2010/2011,2010,2011
FÃ¡bio Faria,24/04/1989,Portugal,real-valladolid,Season 2010/2011,2010,2011
Felipe Alfonso,14/04/1993,Spain,real-valladolid,Season 2010/2011,2010,2011
JesÃºs Rueda,19/02/1987,Spain,real-valladolid,Season 2010/2011,2010,2011
Jordi Figueras,16/05/1987,Spain,real-valladolid,Season 2010/2011,2010,2011
Juanito,23/07/1976,Spain,real-valladolid,Season 2010/2011,2010,2011
Marc Valiente,29/03/1987,Spain,real-valladolid,Season 2010/2011,2010,2011
Pedro LÃ³pez,01/11/1983,Spain,real-valladolid,Season 2010/2011,2010,2011
PeÃ±a,28/07/1983,Spain,real-valladolid,Season 2010/2011,2010,2011
RaÃºl Navas,11/05/1988,Spain,real-valladolid,Season 2010/2011,2010,2011
Toni,07/08/1991,Spain,real-valladolid,Season 2010/2011,2010,2011
Ãlvaro AntÃ³n,28/12/1983,Spain,real-valladolid,Season 2010/2011,2010,2011
Ãlvaro Rubio,18/04/1979,Spain,real-valladolid,Season 2010/2011,2010,2011
Baraja,24/08/1980,Spain,real-valladolid,Season 2010/2011,2010,2011
Javi Navas,02/06/1991,Spain,real-valladolid,Season 2010/2011,2010,2011
Jofre,24/01/1980,Spain,real-valladolid,Season 2010/2011,2010,2011
Jorge Alonso,05/01/1985,Spain,real-valladolid,Season 2010/2011,2010,2011
LÃ¡zaro,13/11/1990,Spain,real-valladolid,Season 2010/2011,2010,2011
Matabuena,12/02/1979,Spain,real-valladolid,Season 2010/2011,2010,2011
Mehdi Nafti,28/11/1978,Tunisia,real-valladolid,Season 2010/2011,2010,2011
Nauzet AlemÃ¡n,25/02/1985,Spain,real-valladolid,Season 2010/2011,2010,2011
Ãscar,12/11/1982,Spain,real-valladolid,Season 2010/2011,2010,2011
Sisi,22/04/1986,Spain,real-valladolid,Season 2010/2011,2010,2011
Bacari,14/03/1988,Gambia,real-valladolid,Season 2010/2011,2010,2011
Javi Guerra,15/03/1982,Spain,real-valladolid,Season 2010/2011,2010,2011
Quique,16/05/1990,Spain,real-valladolid,Season 2010/2011,2010,2011
Abel Resino,02/02/1960,Spain,real-valladolid,Season 2010/2011,2010,2011
Juan Carlos LÃ³pez,08/12/1967,Spain,real-valladolid,Season 2010/2011,2010,2011
Fabricio,31/12/1987,Spain,real-valladolid,Season 2009/2010,2009,2010
Jacobo,10/07/1983,Spain,real-valladolid,Season 2009/2010,2009,2010
Justo Villar,30/06/1977,Paraguay,real-valladolid,Season 2009/2010,2009,2010
Arzo,21/01/1986,Spain,real-valladolid,Season 2009/2010,2009,2010
BarragÃ¡n,12/06/1987,Spain,real-valladolid,Season 2009/2010,2009,2010
Del Horno,19/01/1981,Spain,real-valladolid,Season 2009/2010,2009,2010
Luis Prieto,19/02/1979,Spain,real-valladolid,Season 2009/2010,2009,2010
Marcos,15/02/1974,Spain,real-valladolid,Season 2009/2010,2009,2010
Nivaldo,23/06/1980,Brazil,real-valladolid,Season 2009/2010,2009,2010
Pedro LÃ³pez,01/11/1983,Spain,real-valladolid,Season 2009/2010,2009,2010
RaÃºl Navas,11/05/1988,Spain,real-valladolid,Season 2009/2010,2009,2010
Sereno,18/05/1985,Portugal,real-valladolid,Season 2009/2010,2009,2010
Yuri,10/02/1990,Spain,real-valladolid,Season 2009/2010,2009,2010
Ãlvaro Rubio,18/04/1979,Spain,real-valladolid,Season 2009/2010,2009,2010
Baraja,24/08/1980,Spain,real-valladolid,Season 2009/2010,2009,2010
Borja,14/01/1981,Spain,real-valladolid,Season 2009/2010,2009,2010
NÃ©stor Canobbio,08/03/1980,Uruguay,real-valladolid,Season 2009/2010,2009,2010
HÃ©ctor Font,15/06/1984,Spain,real-valladolid,Season 2009/2010,2009,2010
Keko,28/12/1991,Spain,real-valladolid,Season 2009/2010,2009,2010
LÃ¡zaro,13/11/1990,Spain,real-valladolid,Season 2009/2010,2009,2010
Marquitos,21/03/1987,Spain,real-valladolid,Season 2009/2010,2009,2010
Haris Medunjanin,08/03/1985,Bosnia-Herzegovina,real-valladolid,Season 2009/2010,2009,2010
Nauzet AlemÃ¡n,25/02/1985,Spain,real-valladolid,Season 2009/2010,2009,2010
PelÃ©,14/09/1987,Portugal,real-valladolid,Season 2009/2010,2009,2010
Sergio GarcÃ­a,08/08/1989,Spain,real-valladolid,Season 2009/2010,2009,2010
Sesma,14/11/1978,Spain,real-valladolid,Season 2009/2010,2009,2010
Sisi,22/04/1986,Spain,real-valladolid,Season 2009/2010,2009,2010
Bueno,20/03/1988,Spain,real-valladolid,Season 2009/2010,2009,2010
Diego Costa,07/10/1988,Spain,real-valladolid,Season 2009/2010,2009,2010
Manucho,07/03/1983,Angola,real-valladolid,Season 2009/2010,2009,2010
Javier Clemente,12/03/1950,Spain,real-valladolid,Season 2009/2010,2009,2010
Alberto LÃ³pez,20/05/1969,Spain,real-valladolid,Season 2008/2009,2008,2009
Asenjo,28/06/1989,Spain,real-valladolid,Season 2008/2009,2008,2009
Justo Villar,30/06/1977,Paraguay,real-valladolid,Season 2008/2009,2008,2009
Alexis SuÃ¡rez,06/03/1974,Spain,real-valladolid,Season 2008/2009,2008,2009
GarcÃ­a Calvo,01/04/1975,Spain,real-valladolid,Season 2008/2009,2008,2009
IÃ±aki Bea,27/06/1978,Spain,real-valladolid,Season 2008/2009,2008,2009
JesÃºs Rueda,19/02/1987,Spain,real-valladolid,Season 2008/2009,2008,2009
Luis Prieto,19/02/1979,Spain,real-valladolid,Season 2008/2009,2008,2009
Marcos,15/02/1974,Spain,real-valladolid,Season 2008/2009,2008,2009
Nano,07/07/1980,Spain,real-valladolid,Season 2008/2009,2008,2009
Ãscar SÃ¡nchez,19/12/1979,Spain,real-valladolid,Season 2008/2009,2008,2009
Pedro LÃ³pez,01/11/1983,Spain,real-valladolid,Season 2008/2009,2008,2009
Marcos Aguirre,30/03/1984,Argentina,real-valladolid,Season 2008/2009,2008,2009
Ãlvaro Rubio,18/04/1979,Spain,real-valladolid,Season 2008/2009,2008,2009
Baraja,24/08/1980,Spain,real-valladolid,Season 2008/2009,2008,2009
Borja,14/01/1981,Spain,real-valladolid,Season 2008/2009,2008,2009
NÃ©stor Canobbio,08/03/1980,Uruguay,real-valladolid,Season 2008/2009,2008,2009
DamiÃ¡n Escudero,20/04/1987,Argentina,real-valladolid,Season 2008/2009,2008,2009
Haris Medunjanin,08/03/1985,Bosnia-Herzegovina,real-valladolid,Season 2008/2009,2008,2009
Pedro LeÃ³n,24/11/1986,Spain,real-valladolid,Season 2008/2009,2008,2009
Sesma,14/11/1978,Spain,real-valladolid,Season 2008/2009,2008,2009
VÃ­var Dorado,12/02/1974,Spain,real-valladolid,Season 2008/2009,2008,2009
Henok Goitom,22/09/1984,Eritrea,real-valladolid,Season 2008/2009,2008,2009
Kike LÃ³pez,12/01/1988,Spain,real-valladolid,Season 2008/2009,2008,2009
Bartholomew Ogbeche,01/10/1984,Nigeria,real-valladolid,Season 2008/2009,2008,2009
Pedro Oldoni,26/09/1985,Brazil,real-valladolid,Season 2008/2009,2008,2009
Quique,16/05/1990,Spain,real-valladolid,Season 2008/2009,2008,2009
VÃ­ctor,17/04/1974,Spain,real-valladolid,Season 2008/2009,2008,2009
JosÃ© Luis MendilÃ­bar,14/03/1961,Spain,real-valladolid,Season 2008/2009,2008,2009
Alberto LÃ³pez,20/05/1969,Spain,real-valladolid,Season 2007/2008,2007,2008
Asenjo,28/06/1989,Spain,real-valladolid,Season 2007/2008,2007,2008
Ludovic Butelle,13/04/1983,France,real-valladolid,Season 2007/2008,2007,2008
Alexis SuÃ¡rez,06/03/1974,Spain,real-valladolid,Season 2007/2008,2007,2008
Cifu,13/07/1980,Spain,real-valladolid,Season 2007/2008,2007,2008
GarcÃ­a Calvo,01/04/1975,Spain,real-valladolid,Season 2007/2008,2007,2008
IÃ±aki Bea,27/06/1978,Spain,real-valladolid,Season 2007/2008,2007,2008
JesÃºs Rueda,19/02/1987,Spain,real-valladolid,Season 2007/2008,2007,2008
Marcos,15/02/1974,Spain,real-valladolid,Season 2007/2008,2007,2008
Ãscar SÃ¡nchez,19/12/1979,Spain,real-valladolid,Season 2007/2008,2007,2008
Pedro LÃ³pez,01/11/1983,Spain,real-valladolid,Season 2007/2008,2007,2008
Marcos Aguirre,30/03/1984,Argentina,real-valladolid,Season 2007/2008,2007,2008
Ãlvaro Rubio,18/04/1979,Spain,real-valladolid,Season 2007/2008,2007,2008
Baraja,24/08/1980,Spain,real-valladolid,Season 2007/2008,2007,2008
Borja,14/01/1981,Spain,real-valladolid,Season 2007/2008,2007,2008
Capdevila,12/02/1981,Spain,real-valladolid,Season 2007/2008,2007,2008
Diego Camacho,03/10/1976,Spain,real-valladolid,Season 2007/2008,2007,2008
Daniel Kome,19/05/1980,Cameroon,real-valladolid,Season 2007/2008,2007,2008
Rafa,09/04/1985,Spain,real-valladolid,Season 2007/2008,2007,2008
Sesma,14/11/1978,Spain,real-valladolid,Season 2007/2008,2007,2008
Sisi,22/04/1986,Spain,real-valladolid,Season 2007/2008,2007,2008
VÃ­var Dorado,12/02/1974,Spain,real-valladolid,Season 2007/2008,2007,2008
Llorente,24/11/1979,Spain,real-valladolid,Season 2007/2008,2007,2008
Vladimir Manchev,06/10/1977,Bulgaria,real-valladolid,Season 2007/2008,2007,2008
Bartholomew Ogbeche,01/10/1984,Nigeria,real-valladolid,Season 2007/2008,2007,2008
VÃ­ctor,17/04/1974,Spain,real-valladolid,Season 2007/2008,2007,2008
JosÃ© Luis MendilÃ­bar,14/03/1961,Spain,real-valladolid,Season 2007/2008,2007,2008
Alberto LÃ³pez,20/05/1969,Spain,real-valladolid,Season 2006/2007,2006,2007
Asenjo,28/06/1989,Spain,real-valladolid,Season 2006/2007,2006,2007
Jacobo,10/07/1983,Spain,real-valladolid,Season 2006/2007,2006,2007
JosÃ© de la Cuesta,11/02/1983,Colombia,real-valladolid,Season 2006/2007,2006,2007
GarcÃ­a Calvo,01/04/1975,Spain,real-valladolid,Season 2006/2007,2006,2007
IÃ±aki Bea,27/06/1978,Spain,real-valladolid,Season 2006/2007,2006,2007
JesÃºs Rueda,19/02/1987,Spain,real-valladolid,Season 2006/2007,2006,2007
Marcos,15/02/1974,Spain,real-valladolid,Season 2006/2007,2006,2007
Ãscar SÃ¡nchez,19/12/1979,Spain,real-valladolid,Season 2006/2007,2006,2007
Pedro LÃ³pez,01/11/1983,Spain,real-valladolid,Season 2006/2007,2006,2007
Gonzalo Vicente,22/12/1979,Uruguay,real-valladolid,Season 2006/2007,2006,2007
Ãlvaro AntÃ³n,28/12/1983,Spain,real-valladolid,Season 2006/2007,2006,2007
Ãlvaro Rubio,18/04/1979,Spain,real-valladolid,Season 2006/2007,2006,2007
Asier,28/03/1987,Spain,real-valladolid,Season 2006/2007,2006,2007
Baraja,24/08/1980,Spain,real-valladolid,Season 2006/2007,2006,2007
Borja,14/01/1981,Spain,real-valladolid,Season 2006/2007,2006,2007
Capdevila,12/02/1981,Spain,real-valladolid,Season 2006/2007,2006,2007
Chema,09/05/1976,Spain,real-valladolid,Season 2006/2007,2006,2007
IvÃ¡n HernÃ¡ndez,27/02/1980,Spain,real-valladolid,Season 2006/2007,2006,2007
Daniel Kome,19/05/1980,Cameroon,real-valladolid,Season 2006/2007,2006,2007
Mario SuÃ¡rez,24/02/1987,Spain,real-valladolid,Season 2006/2007,2006,2007
Rafa,09/04/1985,Spain,real-valladolid,Season 2006/2007,2006,2007
Sisi,22/04/1986,Spain,real-valladolid,Season 2006/2007,2006,2007
Llorente,24/11/1979,Spain,real-valladolid,Season 2006/2007,2006,2007
Vladimir Manchev,06/10/1977,Bulgaria,real-valladolid,Season 2006/2007,2006,2007
TochÃ©,01/01/1983,Spain,real-valladolid,Season 2006/2007,2006,2007
VÃ­ctor,17/04/1974,Spain,real-valladolid,Season 2006/2007,2006,2007
JosÃ© Luis MendilÃ­bar,14/03/1961,Spain,real-valladolid,Season 2006/2007,2006,2007
Albano Bizzarri,09/11/1977,Argentina,real-valladolid,Season 2005/2006,2005,2006
Jacobo,10/07/1983,Spain,real-valladolid,Season 2005/2006,2005,2006
LledÃ³,11/07/1979,Spain,real-valladolid,Season 2005/2006,2005,2006
Jorge Curbelo,21/12/1981,Uruguay,real-valladolid,Season 2005/2006,2005,2006
IvÃ¡n Ramis,25/10/1984,Spain,real-valladolid,Season 2005/2006,2005,2006
Marcos,15/02/1974,Spain,real-valladolid,Season 2005/2006,2005,2006
Mario,02/02/1982,Spain,real-valladolid,Season 2005/2006,2005,2006
Ãscar SÃ¡nchez,19/12/1979,Spain,real-valladolid,Season 2005/2006,2005,2006
Pablo Amo,15/01/1978,Spain,real-valladolid,Season 2005/2006,2005,2006
Pablo Casar,17/09/1978,Spain,real-valladolid,Season 2005/2006,2005,2006
Pedro LÃ³pez,01/11/1983,Spain,real-valladolid,Season 2005/2006,2005,2006
VÃ­ctor,16/03/1985,Spain,real-valladolid,Season 2005/2006,2005,2006
Ãlvaro AntÃ³n,28/12/1983,Spain,real-valladolid,Season 2005/2006,2005,2006
Baraja,24/08/1980,Spain,real-valladolid,Season 2005/2006,2005,2006
Marcelo Broli,13/08/1978,Uruguay,real-valladolid,Season 2005/2006,2005,2006
Capdevila,12/02/1981,Spain,real-valladolid,Season 2005/2006,2005,2006
Carmona,05/07/1987,Spain,real-valladolid,Season 2005/2006,2005,2006
Chema,09/05/1976,Spain,real-valladolid,Season 2005/2006,2005,2006
IvÃ¡n HernÃ¡ndez,27/02/1980,Spain,real-valladolid,Season 2005/2006,2005,2006
Ãscar Morales,29/03/1975,Uruguay,real-valladolid,Season 2005/2006,2005,2006
Robles,23/03/1981,Spain,real-valladolid,Season 2005/2006,2005,2006
Sousa,03/02/1980,Spain,real-valladolid,Season 2005/2006,2005,2006
Teo,16/07/1985,Spain,real-valladolid,Season 2005/2006,2005,2006
CarreÃ±o,12/11/1983,Spain,real-valladolid,Season 2005/2006,2005,2006
Fernando Correa,06/01/1974,Uruguay,real-valladolid,Season 2005/2006,2005,2006
Llorente,24/11/1979,Spain,real-valladolid,Season 2005/2006,2005,2006
Losada,25/10/1976,Spain,real-valladolid,Season 2005/2006,2005,2006
Tote,23/11/1978,Spain,real-valladolid,Season 2005/2006,2005,2006
VÃ­ctor,17/04/1974,Spain,real-valladolid,Season 2005/2006,2005,2006
Alfredo Merino,13/05/1969,Spain,real-valladolid,Season 2005/2006,2005,2006
Albano Bizzarri,09/11/1977,Argentina,real-valladolid,Season 2004/2005,2004,2005
LledÃ³,11/07/1979,Spain,real-valladolid,Season 2004/2005,2004,2005
Jonathan MartÃ­n,06/03/1981,Spain,real-valladolid,Season 2004/2005,2004,2005
Marcos,15/02/1974,Spain,real-valladolid,Season 2004/2005,2004,2005
Mario,02/02/1982,Spain,real-valladolid,Season 2004/2005,2004,2005
Mateo,23/01/1975,Spain,real-valladolid,Season 2004/2005,2004,2005
Ãscar SÃ¡nchez,19/12/1979,Spain,real-valladolid,Season 2004/2005,2004,2005
Pablo Ricchetti,02/01/1977,Argentina,real-valladolid,Season 2004/2005,2004,2005
Torres GÃ³mez,09/01/1970,Spain,real-valladolid,Season 2004/2005,2004,2005
Ãlvaro AntÃ³n,28/12/1983,Spain,real-valladolid,Season 2004/2005,2004,2005
Chema,09/05/1976,Spain,real-valladolid,Season 2004/2005,2004,2005
Diego Figueredo,28/04/1982,Paraguay,real-valladolid,Season 2004/2005,2004,2005
IvÃ¡n Zarandona,30/08/1980,Equatorial Guinea,real-valladolid,Season 2004/2005,2004,2005
JesÃºs SÃ¡nchez,26/11/1974,Spain,real-valladolid,Season 2004/2005,2004,2005
Diego Mateo,07/08/1978,Argentina,real-valladolid,Season 2004/2005,2004,2005
Rafa,09/04/1985,Spain,real-valladolid,Season 2004/2005,2004,2005
Robles,23/03/1981,Spain,real-valladolid,Season 2004/2005,2004,2005
Sousa,03/02/1980,Spain,real-valladolid,Season 2004/2005,2004,2005
Teo,16/07/1985,Spain,real-valladolid,Season 2004/2005,2004,2005
Aduriz,11/02/1981,Spain,real-valladolid,Season 2004/2005,2004,2005
Jairo Castillo,17/11/1977,Colombia,real-valladolid,Season 2004/2005,2004,2005
GermÃ¡n Hornos,21/08/1982,Uruguay,real-valladolid,Season 2004/2005,2004,2005
IÃ±aki,26/02/1972,Spain,real-valladolid,Season 2004/2005,2004,2005
Losada,25/10/1976,Spain,real-valladolid,Season 2004/2005,2004,2005
VÃ­ctor,17/04/1974,Spain,real-valladolid,Season 2004/2005,2004,2005
Xavi MorÃ©,07/06/1982,Spain,real-valladolid,Season 2004/2005,2004,2005
Marcos Alonso,01/10/1959,Spain,real-valladolid,Season 2004/2005,2004,2005
Albano Bizzarri,09/11/1977,Argentina,real-valladolid,Season 2003/2004,2003,2004
Jon Ander,06/09/1976,Spain,real-valladolid,Season 2003/2004,2003,2004
Catriel Orcellet,10/05/1978,Argentina,real-valladolid,Season 2003/2004,2003,2004
Caminero,08/11/1967,Spain,real-valladolid,Season 2003/2004,2003,2004
Jonathan MartÃ­n,06/03/1981,Spain,real-valladolid,Season 2003/2004,2003,2004
JÃºlio CÃ©sar,17/11/1978,Brazil,real-valladolid,Season 2003/2004,2003,2004
Marcos,15/02/1974,Spain,real-valladolid,Season 2003/2004,2003,2004
Ãscar SÃ¡nchez,19/12/1979,Spain,real-valladolid,Season 2003/2004,2003,2004
Pablo Paz,27/01/1973,Argentina,real-valladolid,Season 2003/2004,2003,2004
