name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
Vladimir Gudelj,27/11/1966,Bosnia-Herzegovina,celta-vigo,Season 1996/1997,1996,1997
Juan SÃ¡nchez,15/02/1972,Spain,celta-vigo,Season 1996/1997,1996,1997
MoisÃ©s,10/07/1971,Spain,celta-vigo,Season 1996/1997,1996,1997
Prieto,30/06/1971,Spain,celta-vigo,Season 1996/1997,1996,1997
Fernando,20/02/1952,Spain,celta-vigo,Season 1996/1997,1996,1997
Prats,09/09/1971,Spain,celta-vigo,Season 1995/1996,1995,1996
Villanueva,27/07/1965,Spain,celta-vigo,Season 1995/1996,1995,1996
Agirretxu,25/08/1968,Spain,celta-vigo,Season 1995/1996,1995,1996
Alejo,14/10/1966,Spain,celta-vigo,Season 1995/1996,1995,1996
Berges,21/01/1971,Spain,celta-vigo,Season 1995/1996,1995,1996
Javi GonzÃ¡lez,13/11/1975,Venezuela,celta-vigo,Season 1995/1996,1995,1996
Lacabeg,14/02/1969,Spain,celta-vigo,Season 1995/1996,1995,1996
Mariano Hoyas,19/09/1970,Spain,celta-vigo,Season 1995/1996,1995,1996
MÃ­chel Salgado,22/10/1975,Spain,celta-vigo,Season 1995/1996,1995,1996
Patxi Salinas,17/11/1963,Spain,celta-vigo,Season 1995/1996,1995,1996
Rober,09/05/1975,Spain,celta-vigo,Season 1995/1996,1995,1996
TÃ¡rraga,15/04/1971,Spain,celta-vigo,Season 1995/1996,1995,1996
SrÄan BajÄetiÄ,07/11/1971,Serbia,celta-vigo,Season 1995/1996,1995,1996
Carlos PÃ©rez,01/11/1971,Spain,celta-vigo,Season 1995/1996,1995,1996
Dani Vidal,03/10/1976,Spain,celta-vigo,Season 1995/1996,1995,1996
Hermes Desio,20/01/1970,Argentina,celta-vigo,Season 1995/1996,1995,1996
Eusebio SacristÃ¡n,13/04/1964,Spain,celta-vigo,Season 1995/1996,1995,1996
Geli,15/02/1968,Spain,celta-vigo,Season 1995/1996,1995,1996
Gil,09/10/1960,Spain,celta-vigo,Season 1995/1996,1995,1996
Merino,02/10/1966,Spain,celta-vigo,Season 1995/1996,1995,1996
Goran MilojeviÄ,06/12/1964,Serbia,celta-vigo,Season 1995/1996,1995,1996
Milorad RatkoviÄ,15/10/1964,Serbia,celta-vigo,Season 1995/1996,1995,1996
Vicente Ãlvarez,30/04/1960,Spain,celta-vigo,Season 1995/1996,1995,1996
Fonsi,24/10/1973,Spain,celta-vigo,Season 1995/1996,1995,1996
Vladimir Gudelj,27/11/1966,Bosnia-Herzegovina,celta-vigo,Season 1995/1996,1995,1996
Juan SÃ¡nchez,15/02/1972,Spain,celta-vigo,Season 1995/1996,1995,1996
Fernando,20/02/1952,Spain,celta-vigo,Season 1995/1996,1995,1996
Cano,17/12/1969,Spain,celta-vigo,Season 1994/1995,1994,1995
Villanueva,27/07/1965,Spain,celta-vigo,Season 1994/1995,1994,1995
Agirretxu,25/08/1968,Spain,celta-vigo,Season 1994/1995,1994,1995
Alejo,14/10/1966,Spain,celta-vigo,Season 1994/1995,1994,1995
AntÃ­a,13/02/1973,Spain,celta-vigo,Season 1994/1995,1994,1995
Berges,21/01/1971,Spain,celta-vigo,Season 1994/1995,1994,1995
Mariano Hoyas,19/09/1970,Spain,celta-vigo,Season 1994/1995,1994,1995
MÃ­chel Salgado,22/10/1975,Spain,celta-vigo,Season 1994/1995,1994,1995
Patxi Salinas,17/11/1963,Spain,celta-vigo,Season 1994/1995,1994,1995
TÃ¡rraga,15/04/1971,Spain,celta-vigo,Season 1994/1995,1994,1995
SrÄan BajÄetiÄ,07/11/1971,Serbia,celta-vigo,Season 1994/1995,1994,1995
Carlos PÃ©rez,01/11/1971,Spain,celta-vigo,Season 1994/1995,1994,1995
Hermes Desio,20/01/1970,Argentina,celta-vigo,Season 1994/1995,1994,1995
Gil,09/10/1960,Spain,celta-vigo,Season 1994/1995,1994,1995
Merino,02/10/1966,Spain,celta-vigo,Season 1994/1995,1994,1995
Milorad RatkoviÄ,15/10/1964,Serbia,celta-vigo,Season 1994/1995,1994,1995
Toril,07/07/1973,Spain,celta-vigo,Season 1994/1995,1994,1995
Vicente Ãlvarez,30/04/1960,Spain,celta-vigo,Season 1994/1995,1994,1995
Vilanova,17/09/1968,Spain,celta-vigo,Season 1994/1995,1994,1995
Vladimir Gudelj,27/11/1966,Bosnia-Herzegovina,celta-vigo,Season 1994/1995,1994,1995
Juan SÃ¡nchez,15/02/1972,Spain,celta-vigo,Season 1994/1995,1994,1995
Losada,03/09/1967,Spain,celta-vigo,Season 1994/1995,1994,1995
Silvio,09/04/1976,Spain,celta-vigo,Season 1994/1995,1994,1995
Uribarrena,08/01/1969,Spain,celta-vigo,Season 1994/1995,1994,1995
Carlos Aimar,21/07/1950,Argentina,celta-vigo,Season 1994/1995,1994,1995
CaÃ±izares,18/12/1969,Spain,celta-vigo,Season 1993/1994,1993,1994
Villanueva,27/07/1965,Spain,celta-vigo,Season 1993/1994,1993,1994
Agirretxu,25/08/1968,Spain,celta-vigo,Season 1993/1994,1993,1994
Alejo,14/10/1966,Spain,celta-vigo,Season 1993/1994,1993,1994
Atilano,19/08/1954,Spain,celta-vigo,Season 1993/1994,1993,1994
Berges,21/01/1971,Spain,celta-vigo,Season 1993/1994,1993,1994
DadÃ­e,17/05/1966,Spain,celta-vigo,Season 1993/1994,1993,1994
Fernando Porto,23/04/1974,Spain,celta-vigo,Season 1993/1994,1993,1994
Oliete,09/09/1970,Spain,celta-vigo,Season 1993/1994,1993,1994
Patxi Salinas,17/11/1963,Spain,celta-vigo,Season 1993/1994,1993,1994
Stjepan AndrijaÅ¡eviÄ,07/02/1967,Croatia,celta-vigo,Season 1993/1994,1993,1994
Carlos PÃ©rez,01/11/1971,Spain,celta-vigo,Season 1993/1994,1993,1994
Engonga,20/10/1965,Spain,celta-vigo,Season 1993/1994,1993,1994
Gil,09/10/1960,Spain,celta-vigo,Season 1993/1994,1993,1994
Joseba,17/03/1964,Spain,celta-vigo,Season 1993/1994,1993,1994
Zsolt Limperger,13/09/1968,Hungary,celta-vigo,Season 1993/1994,1993,1994
Manel,09/05/1972,Spain,celta-vigo,Season 1993/1994,1993,1994
Otero,28/01/1969,Spain,celta-vigo,Season 1993/1994,1993,1994
Milorad RatkoviÄ,15/10/1964,Serbia,celta-vigo,Season 1993/1994,1993,1994
Vicente Ãlvarez,30/04/1960,Spain,celta-vigo,Season 1993/1994,1993,1994
Vilanova,17/09/1968,Spain,celta-vigo,Season 1993/1994,1993,1994
Fran Nogueira,04/08/1972,Spain,celta-vigo,Season 1993/1994,1993,1994
Vladimir Gudelj,27/11/1966,Bosnia-Herzegovina,celta-vigo,Season 1993/1994,1993,1994
Losada,03/09/1967,Spain,celta-vigo,Season 1993/1994,1993,1994
Salillas,07/01/1967,Spain,celta-vigo,Season 1993/1994,1993,1994
Salva,24/08/1968,Spain,celta-vigo,Season 1993/1994,1993,1994
Rojo,28/01/1947,Spain,celta-vigo,Season 1993/1994,1993,1994
CaÃ±izares,18/12/1969,Spain,celta-vigo,Season 1992/1993,1992,1993
Emilio LÃ³pez,09/07/1965,Spain,celta-vigo,Season 1992/1993,1992,1993
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1992/1993,1992,1993
Villanueva,27/07/1965,Spain,celta-vigo,Season 1992/1993,1992,1993
Agirretxu,25/08/1968,Spain,celta-vigo,Season 1992/1993,1992,1993
Alejo,14/10/1966,Spain,celta-vigo,Season 1992/1993,1992,1993
Atilano,19/08/1954,Spain,celta-vigo,Season 1992/1993,1992,1993
DadÃ­e,17/05/1966,Spain,celta-vigo,Season 1992/1993,1992,1993
Goran JuriÄ,05/02/1963,Croatia,celta-vigo,Season 1992/1993,1992,1993
MandiÃ¡,17/01/1967,Spain,celta-vigo,Season 1992/1993,1992,1993
Patxi Salinas,17/11/1963,Spain,celta-vigo,Season 1992/1993,1992,1993
Carlos PÃ©rez,01/11/1971,Spain,celta-vigo,Season 1992/1993,1992,1993
Engonga,20/10/1965,Spain,celta-vigo,Season 1992/1993,1992,1993
Gil,09/10/1960,Spain,celta-vigo,Season 1992/1993,1992,1993
Mosquera,16/06/1966,Spain,celta-vigo,Season 1992/1993,1992,1993
Otero,28/01/1969,Spain,celta-vigo,Season 1992/1993,1992,1993
Milorad RatkoviÄ,15/10/1964,Serbia,celta-vigo,Season 1992/1993,1992,1993
SanromÃ¡n,23/11/1971,Spain,celta-vigo,Season 1992/1993,1992,1993
Vicente Ãlvarez,30/04/1960,Spain,celta-vigo,Season 1992/1993,1992,1993
Vilanova,17/09/1968,Spain,celta-vigo,Season 1992/1993,1992,1993
MiloÅ¡ BursaÄ,23/06/1965,Serbia,celta-vigo,Season 1992/1993,1992,1993
Vladimir Gudelj,27/11/1966,Bosnia-Herzegovina,celta-vigo,Season 1992/1993,1992,1993
Salillas,07/01/1967,Spain,celta-vigo,Season 1992/1993,1992,1993
Salva,24/08/1968,Spain,celta-vigo,Season 1992/1993,1992,1993
UrzÃ¡iz,07/10/1971,Spain,celta-vigo,Season 1992/1993,1992,1993
Rojo,28/01/1947,Spain,celta-vigo,Season 1992/1993,1992,1993
Emilio LÃ³pez,09/07/1965,Spain,celta-vigo,Season 1991/1992,1991,1992
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1991/1992,1991,1992
Villanueva,27/07/1965,Spain,celta-vigo,Season 1991/1992,1991,1992
Agirretxu,25/08/1968,Spain,celta-vigo,Season 1991/1992,1991,1992
Alejo,14/10/1966,Spain,celta-vigo,Season 1991/1992,1991,1992
Atilano,19/08/1954,Spain,celta-vigo,Season 1991/1992,1991,1992
DadÃ­e,17/05/1966,Spain,celta-vigo,Season 1991/1992,1991,1992
Goran JuriÄ,05/02/1963,Croatia,celta-vigo,Season 1991/1992,1991,1992
MandiÃ¡,17/01/1967,Spain,celta-vigo,Season 1991/1992,1991,1992
Nacho,03/02/1967,Spain,celta-vigo,Season 1991/1992,1991,1992
Carlos PÃ©rez,01/11/1971,Spain,celta-vigo,Season 1991/1992,1991,1992
DamiÃ¡n,02/01/1966,Spain,celta-vigo,Season 1991/1992,1991,1992
Fabiano,10/06/1966,Brazil,celta-vigo,Season 1991/1992,1991,1992
Gil,09/10/1960,Spain,celta-vigo,Season 1991/1992,1991,1992
Mosquera,16/06/1966,Spain,celta-vigo,Season 1991/1992,1991,1992
Otero,28/01/1969,Spain,celta-vigo,Season 1991/1992,1991,1992
Vladimir Gudelj,27/11/1966,Bosnia-Herzegovina,celta-vigo,Season 1991/1992,1991,1992
Salillas,07/01/1967,Spain,celta-vigo,Season 1991/1992,1991,1992
Rojo,28/01/1947,Spain,celta-vigo,Season 1991/1992,1991,1992
Emilio LÃ³pez,09/07/1965,Spain,celta-vigo,Season 1990/1991,1990,1991
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1990/1991,1990,1991
Villanueva,27/07/1965,Spain,celta-vigo,Season 1990/1991,1990,1991
Alejo,14/10/1966,Spain,celta-vigo,Season 1990/1991,1990,1991
Atilano,19/08/1954,Spain,celta-vigo,Season 1990/1991,1990,1991
Cantero,11/12/1968,Spain,celta-vigo,Season 1990/1991,1990,1991
Espinosa,28/07/1959,Spain,celta-vigo,Season 1990/1991,1990,1991
MandiÃ¡,17/01/1967,Spain,celta-vigo,Season 1990/1991,1990,1991
Nacho,03/02/1967,Spain,celta-vigo,Season 1990/1991,1990,1991
Pinto,17/11/1967,Spain,celta-vigo,Season 1990/1991,1990,1991
Fabiano,10/06/1966,Brazil,celta-vigo,Season 1990/1991,1990,1991
Zoran MariÄ,21/02/1960,Serbia,celta-vigo,Season 1990/1991,1990,1991
Mosquera,16/06/1966,Spain,celta-vigo,Season 1990/1991,1990,1991
Otero,28/01/1969,Spain,celta-vigo,Season 1990/1991,1990,1991
Toni,04/05/1968,Spain,celta-vigo,Season 1990/1991,1990,1991
MejÃ­as,26/04/1963,Spain,celta-vigo,Season 1990/1991,1990,1991
Vicente,30/05/1962,Spain,celta-vigo,Season 1990/1991,1990,1991
Rojo,28/01/1947,Spain,celta-vigo,Season 1990/1991,1990,1991
Emilio LÃ³pez,09/07/1965,Spain,celta-vigo,Season 1989/1990,1989,1990
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1989/1990,1989,1990
Villanueva,27/07/1965,Spain,celta-vigo,Season 1989/1990,1989,1990
Alejo,14/10/1966,Spain,celta-vigo,Season 1989/1990,1989,1990
Atilano,19/08/1954,Spain,celta-vigo,Season 1989/1990,1989,1990
Cantero,11/12/1968,Spain,celta-vigo,Season 1989/1990,1989,1990
Espinosa,28/07/1959,Spain,celta-vigo,Season 1989/1990,1989,1990
MandiÃ¡,17/01/1967,Spain,celta-vigo,Season 1989/1990,1989,1990
Nacho,03/02/1967,Spain,celta-vigo,Season 1989/1990,1989,1990
Rodolfo,04/05/1960,Spain,celta-vigo,Season 1989/1990,1989,1990
Fabiano,10/06/1966,Brazil,celta-vigo,Season 1989/1990,1989,1990
Julio Prieto,21/11/1960,Spain,celta-vigo,Season 1989/1990,1989,1990
Lito,13/09/1966,Spain,celta-vigo,Season 1989/1990,1989,1990
Zoran MariÄ,21/02/1960,Serbia,celta-vigo,Season 1989/1990,1989,1990
Mosquera,16/06/1966,Spain,celta-vigo,Season 1989/1990,1989,1990
Otero,28/01/1969,Spain,celta-vigo,Season 1989/1990,1989,1990
Toni,04/05/1968,Spain,celta-vigo,Season 1989/1990,1989,1990
Vicente Ãlvarez,30/04/1960,Spain,celta-vigo,Season 1989/1990,1989,1990
Zambrano,08/03/1962,Spain,celta-vigo,Season 1989/1990,1989,1990
MaurÃ­cio,20/09/1962,Brazil,celta-vigo,Season 1989/1990,1989,1990
MejÃ­as,26/04/1963,Spain,celta-vigo,Season 1989/1990,1989,1990
Pichi Lucas,14/03/1959,Spain,celta-vigo,Season 1989/1990,1989,1990
Vicente,30/05/1962,Spain,celta-vigo,Season 1989/1990,1989,1990
Maguregui,16/03/1934,Spain,celta-vigo,Season 1989/1990,1989,1990
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1988/1989,1988,1989
Villanueva,27/07/1965,Spain,celta-vigo,Season 1988/1989,1988,1989
Atilano,19/08/1954,Spain,celta-vigo,Season 1988/1989,1988,1989
Cantero,11/12/1968,Spain,celta-vigo,Season 1988/1989,1988,1989
Espinosa,28/07/1959,Spain,celta-vigo,Season 1988/1989,1988,1989
Gustavo,08/09/1963,Spain,celta-vigo,Season 1988/1989,1988,1989
Jim Hagan,10/10/1956,Ireland,celta-vigo,Season 1988/1989,1988,1989
Nacho,03/02/1967,Spain,celta-vigo,Season 1988/1989,1988,1989
Noly,13/11/1959,Spain,celta-vigo,Season 1988/1989,1988,1989
Rodolfo,04/05/1960,Spain,celta-vigo,Season 1988/1989,1988,1989
CÃ¡ndido,10/01/1959,Spain,celta-vigo,Season 1988/1989,1988,1989
Herrera,17/07/1959,Spain,celta-vigo,Season 1988/1989,1988,1989
Julio Prieto,21/11/1960,Spain,celta-vigo,Season 1988/1989,1988,1989
Lito,13/09/1966,Spain,celta-vigo,Season 1988/1989,1988,1989
Zoran MariÄ,21/02/1960,Serbia,celta-vigo,Season 1988/1989,1988,1989
Mosquera,16/06/1966,Spain,celta-vigo,Season 1988/1989,1988,1989
Otero,28/01/1969,Spain,celta-vigo,Season 1988/1989,1988,1989
Toni,04/05/1968,Spain,celta-vigo,Season 1988/1989,1988,1989
Vicente Ãlvarez,30/04/1960,Spain,celta-vigo,Season 1988/1989,1988,1989
Zambrano,08/03/1962,Spain,celta-vigo,Season 1988/1989,1988,1989
Amarildo,02/10/1964,Brazil,celta-vigo,Season 1988/1989,1988,1989
Camilo,26/05/1963,Spain,celta-vigo,Season 1988/1989,1988,1989
Pichi Lucas,14/03/1959,Spain,celta-vigo,Season 1988/1989,1988,1989
Novoa,01/01/1944,Spain,celta-vigo,Season 1988/1989,1988,1989
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1987/1988,1987,1988
Villanueva,27/07/1965,Spain,celta-vigo,Season 1987/1988,1987,1988
Atilano,19/08/1954,Spain,celta-vigo,Season 1987/1988,1987,1988
Gustavo,08/09/1963,Spain,celta-vigo,Season 1987/1988,1987,1988
Jim Hagan,10/10/1956,Ireland,celta-vigo,Season 1987/1988,1987,1988
Maraver,28/04/1960,Spain,celta-vigo,Season 1987/1988,1987,1988
Nacho,03/02/1967,Spain,celta-vigo,Season 1987/1988,1987,1988
Noly,13/11/1959,Spain,celta-vigo,Season 1987/1988,1987,1988
Rodolfo,04/05/1960,Spain,celta-vigo,Season 1987/1988,1987,1988
Alvelo,04/05/1962,Spain,celta-vigo,Season 1987/1988,1987,1988
Arteaga,27/02/1960,Spain,celta-vigo,Season 1987/1988,1987,1988
CÃ¡ndido,10/01/1959,Spain,celta-vigo,Season 1987/1988,1987,1988
Julio Prieto,21/11/1960,Spain,celta-vigo,Season 1987/1988,1987,1988
Zoran MariÄ,21/02/1960,Serbia,celta-vigo,Season 1987/1988,1987,1988
Mosquera,16/06/1966,Spain,celta-vigo,Season 1987/1988,1987,1988
Otero,28/01/1969,Spain,celta-vigo,Season 1987/1988,1987,1988
Vicente Ãlvarez,30/04/1960,Spain,celta-vigo,Season 1987/1988,1987,1988
Zambrano,08/03/1962,Spain,celta-vigo,Season 1987/1988,1987,1988
Baltazar,17/07/1959,Brazil,celta-vigo,Season 1987/1988,1987,1988
Camilo,26/05/1963,Spain,celta-vigo,Season 1987/1988,1987,1988
Horacio Moyano,12/08/1956,Argentina,celta-vigo,Season 1987/1988,1987,1988
Pichi Lucas,14/03/1959,Spain,celta-vigo,Season 1987/1988,1987,1988
Villar,20/08/1928,Spain,celta-vigo,Season 1987/1988,1987,1988
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1986/1987,1986,1987
Villanueva,27/07/1965,Spain,celta-vigo,Season 1986/1987,1986,1987
Atilano,19/08/1954,Spain,celta-vigo,Season 1986/1987,1986,1987
Lema,12/09/1964,Spain,celta-vigo,Season 1986/1987,1986,1987
Nacho,03/02/1967,Spain,celta-vigo,Season 1986/1987,1986,1987
Tono,08/10/1961,Spain,celta-vigo,Season 1986/1987,1986,1987
Alvelo,04/05/1962,Spain,celta-vigo,Season 1986/1987,1986,1987
Arteaga,27/02/1960,Spain,celta-vigo,Season 1986/1987,1986,1987
CÃ¡ndido,10/01/1959,Spain,celta-vigo,Season 1986/1987,1986,1987
Manolo Agujetas,28/03/1960,Spain,celta-vigo,Season 1986/1987,1986,1987
MariÃ¡n,19/12/1959,Spain,celta-vigo,Season 1986/1987,1986,1987
Baltazar,17/07/1959,Brazil,celta-vigo,Season 1986/1987,1986,1987
Camilo,26/05/1963,Spain,celta-vigo,Season 1986/1987,1986,1987
Pichi Lucas,14/03/1959,Spain,celta-vigo,Season 1986/1987,1986,1987
Colin Addison,18/05/1940,England,celta-vigo,Season 1986/1987,1986,1987
Chuco,13/09/1956,Spain,celta-vigo,Season 1985/1986,1985,1986
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1985/1986,1985,1986
Pereira,09/09/1951,Spain,celta-vigo,Season 1985/1986,1985,1986
Villanueva,27/07/1965,Spain,celta-vigo,Season 1985/1986,1985,1986
Atilano,19/08/1954,Spain,celta-vigo,Season 1985/1986,1985,1986
Casimiro,18/06/1959,Spain,celta-vigo,Season 1985/1986,1985,1986
Gelo,05/06/1959,Spain,celta-vigo,Season 1985/1986,1985,1986
Javi MenÃ©ndez,12/09/1956,Spain,celta-vigo,Season 1985/1986,1985,1986
Lema,12/09/1964,Spain,celta-vigo,Season 1985/1986,1985,1986
Lemos,01/02/1962,Spain,celta-vigo,Season 1985/1986,1985,1986
Maraver,28/04/1960,Spain,celta-vigo,Season 1985/1986,1985,1986
Tono,08/10/1961,Spain,celta-vigo,Season 1985/1986,1985,1986
Alvelo,04/05/1962,Spain,celta-vigo,Season 1985/1986,1985,1986
Arteaga,27/02/1960,Spain,celta-vigo,Season 1985/1986,1985,1986
CÃ¡ndido,10/01/1959,Spain,celta-vigo,Season 1985/1986,1985,1986
Contreras,08/03/1961,Uruguay,celta-vigo,Season 1985/1986,1985,1986
CortÃ©s,27/06/1960,Spain,celta-vigo,Season 1985/1986,1985,1986
Manolo Agujetas,28/03/1960,Spain,celta-vigo,Season 1985/1986,1985,1986
MariÃ¡n,19/12/1959,Spain,celta-vigo,Season 1985/1986,1985,1986
Mercader,06/08/1957,Spain,celta-vigo,Season 1985/1986,1985,1986
Miguel,03/04/1963,Spain,celta-vigo,Season 1985/1986,1985,1986
Vicente Ãlvarez,30/04/1960,Spain,celta-vigo,Season 1985/1986,1985,1986
Baltazar,17/07/1959,Brazil,celta-vigo,Season 1985/1986,1985,1986
Camilo,26/05/1963,Spain,celta-vigo,Season 1985/1986,1985,1986
Pichi Lucas,14/03/1959,Spain,celta-vigo,Season 1985/1986,1985,1986
Villar,20/08/1928,Spain,celta-vigo,Season 1985/1986,1985,1986
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1984/1985,1984,1985
Atilano,19/08/1954,Spain,celta-vigo,Season 1984/1985,1984,1985
Javi MenÃ©ndez,12/09/1956,Spain,celta-vigo,Season 1984/1985,1984,1985
Tono,08/10/1961,Spain,celta-vigo,Season 1984/1985,1984,1985
Gilberto Yearwood,15/03/1956,Honduras,celta-vigo,Season 1984/1985,1984,1985
Alvelo,04/05/1962,Spain,celta-vigo,Season 1984/1985,1984,1985
Arteaga,27/02/1960,Spain,celta-vigo,Season 1984/1985,1984,1985
CÃ¡ndido,10/01/1959,Spain,celta-vigo,Season 1984/1985,1984,1985
MariÃ¡n,19/12/1959,Spain,celta-vigo,Season 1984/1985,1984,1985
Mercader,06/08/1957,Spain,celta-vigo,Season 1984/1985,1984,1985
Miguel,03/04/1963,Spain,celta-vigo,Season 1984/1985,1984,1985
Camilo,26/05/1963,Spain,celta-vigo,Season 1984/1985,1984,1985
Carolo,03/05/1965,Spain,celta-vigo,Season 1984/1985,1984,1985
Pichi Lucas,14/03/1959,Spain,celta-vigo,Season 1984/1985,1984,1985
FÃ©lix Carnero,01/06/1947,Spain,celta-vigo,Season 1984/1985,1984,1985
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1983/1984,1983,1984
Antonio GÃ³mez,13/07/1957,Spain,celta-vigo,Season 1983/1984,1983,1984
Atilano,19/08/1954,Spain,celta-vigo,Season 1983/1984,1983,1984
Javi MenÃ©ndez,12/09/1956,Spain,celta-vigo,Season 1983/1984,1983,1984
Mina,11/03/1958,Spain,celta-vigo,Season 1983/1984,1983,1984
Alvelo,04/05/1962,Spain,celta-vigo,Season 1983/1984,1983,1984
AmorÃ³s,13/09/1959,Spain,celta-vigo,Season 1983/1984,1983,1984
Enzo Bulleri,03/11/1956,Argentina,celta-vigo,Season 1983/1984,1983,1984
Emilio,14/01/1958,Spain,celta-vigo,Season 1983/1984,1983,1984
Mercader,06/08/1957,Spain,celta-vigo,Season 1983/1984,1983,1984
Pedro GonzÃ¡lez,12/05/1958,Spain,celta-vigo,Season 1983/1984,1983,1984
Camilo,26/05/1963,Spain,celta-vigo,Season 1983/1984,1983,1984
Carolo,03/05/1965,Spain,celta-vigo,Season 1983/1984,1983,1984
Pichi Lucas,14/03/1959,Spain,celta-vigo,Season 1983/1984,1983,1984
Capo,13/11/1954,Spain,celta-vigo,Season 1982/1983,1982,1983
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1982/1983,1982,1983
Antonio GÃ³mez,13/07/1957,Spain,celta-vigo,Season 1982/1983,1982,1983
Atilano,19/08/1954,Spain,celta-vigo,Season 1982/1983,1982,1983
Canosa,18/09/1953,Spain,celta-vigo,Season 1982/1983,1982,1983
Gelo,05/06/1959,Spain,celta-vigo,Season 1982/1983,1982,1983
Javi MenÃ©ndez,12/09/1956,Spain,celta-vigo,Season 1982/1983,1982,1983
Lemos,01/02/1962,Spain,celta-vigo,Season 1982/1983,1982,1983
Mina,11/03/1958,Spain,celta-vigo,Season 1982/1983,1982,1983
Noly,13/11/1959,Spain,celta-vigo,Season 1982/1983,1982,1983
SantomÃ©,31/03/1955,Spain,celta-vigo,Season 1982/1983,1982,1983
Ademir,18/10/1952,Brazil,celta-vigo,Season 1982/1983,1982,1983
AmorÃ³s,13/09/1959,Spain,celta-vigo,Season 1982/1983,1982,1983
AndrÃ©s FernÃ¡ndez,28/05/1959,Spain,celta-vigo,Season 1982/1983,1982,1983
Blanco,,Spain,celta-vigo,Season 1982/1983,1982,1983
Carlos Lago,13/04/1953,Spain,celta-vigo,Season 1982/1983,1982,1983
Del Cura,26/04/1953,Spain,celta-vigo,Season 1982/1983,1982,1983
Emilio,14/01/1958,Spain,celta-vigo,Season 1982/1983,1982,1983
Mercader,06/08/1957,Spain,celta-vigo,Season 1982/1983,1982,1983
Pedro GonzÃ¡lez,12/05/1958,Spain,celta-vigo,Season 1982/1983,1982,1983
Quecho,01/03/1962,Spain,celta-vigo,Season 1982/1983,1982,1983
SuÃ¡rez,04/04/1957,Spain,celta-vigo,Season 1982/1983,1982,1983
Carolo,03/05/1965,Spain,celta-vigo,Season 1982/1983,1982,1983
RubÃ©n FernÃ¡ndez,30/03/1960,Argentina,celta-vigo,Season 1982/1983,1982,1983
Mori,15/12/1951,Spain,celta-vigo,Season 1982/1983,1982,1983
Pichi Lucas,14/03/1959,Spain,celta-vigo,Season 1982/1983,1982,1983
Milorad PaviÄ,11/11/1921,Serbia,celta-vigo,Season 1982/1983,1982,1983
Capo,13/11/1954,Spain,celta-vigo,Season 1981/1982,1981,1982
MatÃ©,17/10/1957,Spain,celta-vigo,Season 1981/1982,1981,1982
Antonio GÃ³mez,13/07/1957,Spain,celta-vigo,Season 1981/1982,1981,1982
Javi MenÃ©ndez,12/09/1956,Spain,celta-vigo,Season 1981/1982,1981,1982
Manolo,22/12/1947,Spain,celta-vigo,Season 1981/1982,1981,1982
Mina,11/03/1958,Spain,celta-vigo,Season 1981/1982,1981,1982
Emilio,14/01/1958,Spain,celta-vigo,Season 1981/1982,1981,1982
Mercader,06/08/1957,Spain,celta-vigo,Season 1981/1982,1981,1982
Serrano,02/05/1952,Spain,celta-vigo,Season 1981/1982,1981,1982
Bengoetxea,05/01/1956,Spain,celta-vigo,Season 1981/1982,1981,1982
Pichi Lucas,14/03/1959,Spain,celta-vigo,Season 1981/1982,1981,1982
Milorad PaviÄ,11/11/1921,Serbia,celta-vigo,Season 1981/1982,1981,1982
Capo,13/11/1954,Spain,celta-vigo,Season 1980/1981,1980,1981
Antonio GÃ³mez,13/07/1957,Spain,celta-vigo,Season 1980/1981,1980,1981
Manolo,22/12/1947,Spain,celta-vigo,Season 1980/1981,1980,1981
Emilio,14/01/1958,Spain,celta-vigo,Season 1980/1981,1980,1981
Urbano,24/12/1953,Spain,celta-vigo,Season 1980/1981,1980,1981
Milorad PaviÄ,11/11/1921,Serbia,celta-vigo,Season 1980/1981,1980,1981
Capo,13/11/1954,Spain,celta-vigo,Season 1979/1980,1979,1980
Fenoy,15/10/1948,Argentina,celta-vigo,Season 1979/1980,1979,1980
Hortas,17/05/1953,Spain,celta-vigo,Season 1979/1980,1979,1980
Antonio GÃ³mez,13/07/1957,Spain,celta-vigo,Season 1979/1980,1979,1980
Manolo,22/12/1947,Spain,celta-vigo,Season 1979/1980,1979,1980
SantomÃ© II,31/03/1955,Spain,celta-vigo,Season 1979/1980,1979,1980
Villar,24/02/1949,Spain,celta-vigo,Season 1979/1980,1979,1980
Castro,16/05/1947,Spain,celta-vigo,Season 1979/1980,1979,1980
